page,paragraph_id,paragraph
65,727,"Stoffurvalet skall vara sådant att centrala problem för ämnet, arbetsområdet eller projektet lyfts fram. Undervisningen skall återspegla den dynamik som utmärker olika skeenden. Det är således inte till fyllest att undervisningen tar upp yttre förhållanden och formella ting och tekniker. Den måste dessutom sträva efter att nå ”insidan” i varje skeende. Det kan ske bl a genom att skolan låter representanter för samfund, partier, organisationer, författare, konstnärer osv själva presentera sina åskådningar och uppfattningar."
65,728,"Skiljaktiga uppfattningar liksom problem och svårigheter skall öppet redovisas och bearbetas. Värderingar får förekomma. Samhällsfrågor är t ex aldrig värderingsfria. Men det skall alltid klart framgå vem det är som står för dem. Så har t ex läraren rätt att uttrycka egna värderingar om det klart framgår att de är personliga. Eleverna får inte vilseledas genom uttryck som ”man”, ”torde”, ”anses ofta”, osv."
65,729,"Också våra gemensamma, grundläggande värderingar måste diskuteras. Konflikter mellan mål och verklighet skall belysas med material av olika slag och frågeställningar kring detta skall bearbetas."
65,730,Det är en viktig uppgift för läraren att klargöra för eleverna vad som är kontroversiellt resp okontroversiellt i sakfrågor liksom i värderings- och normfrågor och redovisa de argument som kan finnas för att inta en viss ståndpunkt.
65,731,Inom alla ämnen i skolan måste lärare och elever göra klart för sig vad som är värderingsfrågor i den meningen att man bara kan besvara dem genom att inta en värderande ståndpunkt.
65,732,Den som skall ta ställning till värderingsfrågor behöver goda kunskaper. Genom tillämpningsövningar bör skolan hjälpa ele***** PAGE 66 *****
65,733,Konflikter och konfliktlösningar
65,734,Omfattning
65,735,"Innehåll och samverkan 33 verna att inse detta. Kravet på saklighet och allsidighet innebär att eleverna även får veta och får insikt i hur man rationellt argumenterar för olika värdeståndpunkter. Det gör man, när man använder argument som hör till saken och är hållbara. Målet bör vara att eleverna blir motiverade att självständigt ta ställning med respekt för fakta och med öppenhet för sakliga argument."
65,736,Personligt ställningstagande är elevens eget ansvar. Skolans ansvar är att det underlag som detta ställningstagande grundas på skall vara sakligt och opartiskt.
65,737,"I skolan skall människor med personligt engagemang kunna stimulera barn och ungdomar till personligt ställningstagande. Företrädare för olika föreningar och trossamfund kan medverka i skolans arbete. Kravet på saklighet och allsidighet gäller då det samlade utbudet, för vilket skolstyrelse och skolledning har ansvaret (se s 26)."
65,738,Skolan är alltid skyldig att klargöra och hålla fast vid de grundläggande demokratiska värderingar som skolan skall söka förmå alla barn och ungdomar att omfatta (se s 17). Skolan skall ta klart avstånd från allt som strider mot dessa värderingar.
65,739,"Saklighet och allsidighet fordrar att samhället inte framställs som konfliktlöst och harmoniskt. I stället är det viktigt att barn får klart för sig sambandet mellan å ena sidan mänskliga, sociala och nationella konflikter och å andra sidan aggression, våld och krig. Skolan måste göra eleverna medvetna om att människor lever under olika ekonomiska, sociala och kulturella förhållanden och att motsättningar därigenom kan uppkomma mellan olika grupper."
65,740,"Diskussion om konflikter och konfliktlösningar skall utgöra ett naturligt inslag i många sammanhang i skolans undervisning. Detta gäller inte enbart när skolan tar upp frågor om totalförsvar och fred, om lag och rätt och när man behandlar livsåskådningsfrågor. Det är aktuellt i alla ämnen, i klassråd och i andra sammanhang, när man diskuterar och bearbetar relationer mellan människor och de regelsystem människor tillsammans skapar."
65,741,Det fria studievalet
65,742,För att kunna skapa och vidmakthålla motivation är det nödvändigt att skolan i betydande utsträckning går elevernas intressen till mötes liksom att skolan stimulerar eleverna att utveckla olika intressen. Den enskilda skolan och arbetet i den enskilda klassen måste därför så långt möjligt kunna anpassas efter de intressen som eleverna har eller som lärarna förmår ge dem. Det är därför från denna synpunkt
67,743,34 — Måloch riktlinjer
67,744,Tillval viktigt att det finns betydande möjligheter inom skolan att lokalt utforma program och kurser.
67,745,"Detta kan ske i fördjupningsstudier på alla stadier, individuellt eller i grupp. Men inom skolan finns dessutom en betydande sektor avsedd enbart för elevernas fria studieval."
67,746,På både låg- och mellanstadierna kan lärarna och eleverna komma överens om att avsätta tid för temaarbeten. På mellanstadiet skall dessutom förekomma tid motsvarande två stadieveckotimmar!
67,747,för fria aktiviteter.
67,748,På högstadiet skall fria aktiviteter omfatta tid motsvarande fem stadieveckotimmar. Temastudier är på högstadiet obligatoriska och skall som riktvärde omfatta tolv stadieveckotimmar. Dessutom finns på högstadiet elva stadieveckotimmar avsatta för tillval.
67,749,"På förslag av rektor beslutar skolstyrelsen i varje kommun vilka kurser som skall kunna väljas inom tillvalsblocket. Rektor skall avge sitt förslag efter samråd med personal, föräldrar och elever. Arbetet inom dessa kurser skall präglas av samma målmedvetenhet som skolans övriga verksamhet."
67,750,"Treåriga kurser i tyska och franska skall alltid erbjudas. Kurserna skall anordnas om antalet elever, som väljer respektive språk, är lägst fem. För övriga kurser finns ingen gräns för lägsta elevantal. Tillgängliga resurser måste här som inom andra områden avgöra hur stort utbud av kurser som är möjligt."
67,751,"Kursernas längd kan variera från en termin till tre år. Inom det erbjudna utbudet av kurser har föräldrar och elever fritt val. Inför varje nytt läsår skall finnas möjlighet till omval. Den elev som väljer terminskurser måste således välja för både höst- och vårtermin samtidigt, såvida skolans behov av planering fordrar detta."
67,752,Även språkkursernas längd kan variera. Utöver de treåriga kurserna i tyska och franska kan man således erbjuda kurser i dessa — eller andra språk — som också är kortare än tre år.
67,753,"Vad som skall studeras i de olika tillvalskurserna skall anges i en kursplan. För den lokala skolenheten avger rektor förslag till kursplan efter samråd med berörda lärare och elever. Kursplanen kan ha utarbetats på den lokala skolan, av skolstyrelsen eller av länsskolnämnden. SÖ har som hjälp för det lokala arbetet tagit fram modeller för vissa kursplaner."
67,754,"Länsskolnämnden fastställer kursplan, som är utarbetad av rektor eller skolstyrelse."
67,755,I Med stadieveckotimme menas summan av de veckotimmar som kan förekomma i ett stadiums tre årskurser.
68,756,Tema
68,757,Innehåll och samverkan 35
68,758,"Kurserna — med undantag av kurser i språk — skall utgöra en fördjupning av eller intresseprofilering inom några moment i två eller flera ämnen. De kan ges en starkt praktisk anknytning genom att bygga på moment ur exempelvis slöjd, teknik och hemkunskap. De kan belysa miljövårdsfrågor (teknik, biologi, geografi, samhällskunskap), eller friskvård (hemkunskap, idrott, biologi, kemi). Maskinskrivning kan ingå i kombination med andra tekniskt-praktiska vardagsfärdigheter. Bostads- och miljökunskap (hemkunskap, historia, teknik, slöjd) fritt skapande (svenska, bild, musik) är exempel på andra möjliga kombinationer."
68,759,"Kurserna skall vara så inriktade att de inte kan förutses få en mycket sned könsfördelning. Skulle detta ändå bli fallet och utökad information inte ger resultat skall kursplanen omarbetas. Kurserna får inte heller utformas så att de utgör parallell- eller överkurser till de obligatoriska ämnena, exempelvis matematik, vilket snabbt skulle kunna leda till en nivågruppering på de vanliga lektionerna i ämnet."
68,760,Temastudier är fördjupningsuppgifter som lärare och elever väljer att utföra inom de obligatoriska ämnenas ram. Tid skall stå till förfogande för detta. På högstadiet gäller tolv stadieveckotimmar som ett riktvärde.
68,761,"Arbetsenhetskonferensen skall föreslå hur tiden för temastudier bör läggas ut på skilda ämnen eller ämnesgrupper. Förslagen bör avges i så god tid att skolledningen kan utgå från dem vid schemaläggningen. Om man redan på våren före det aktuella läsåret beslutar, hur tiden för temastudier skall disponeras, bör schemaläggningen kunna anpassas efter temaplaneringen. Det bör då utan större svårighet vara möjligt att ägna långa, sammanhängande pass åt temastudierna. Om man under tiden för temastudier periodläser och koncentrerar arbetet till vissa veckor under läsåret får eleverna ytterligare möjligheter att ägna sig åt mer omfattande arbetsuppgifter."
68,762,Vanan att arbeta med sådana större uppgifter bör successivt byggas upp hos eleverna under skolåren.
68,763,"Innehållet i ett tema skall hålla sig inom ramen för huvudmomenten i det eller de berörda ämnena. Men arbetet skall syfta till fördjupning inom ett begränsat område, ge eleverna möjlighet att tillämpa också tidskrävande arbetsmetoder och planera och ta ansvar för en större arbetsuppgift."
68,764,"Det tematiska arbetet kan vara gemensamt för flera årskurser, för en arbetsenhet, för en klass eller bestå av olika studier utförda av skilda elevgrupper. Antalet samtidigt studerade teman i en arbetsenhet eller klass blir beroende av hur många skilda arbeten som ett ar***** PAGE 69 *****"
68,765,Inledning 9
68,766,"utfärdar. Den viktigaste förordningen på skolområdet är skolförordningen. I denna regleras mera detaljerat bl a undervisningens organisation, sammansättning av olika konferenser, skolledningens och lärarnas arbetsskyldighet, behörighet till och organisation av tjänster som skolledare och lärare, beslutsrätt i olika frågor och möjligheter att överklaga skilda beslut."
68,767,Läroplanens utformning
68,768,"I skolförordningen ingår en bestämmelse om att regeringen utfärdar läroplan för grundskolan. Läroplanen är samhällets styrinstrument för skolan och dess personal. Den består av två delar, en allmän del och ett kommentarmaterial som ansluter till denna. I läroplanens allmänna del anges mål och riktlinjer för skolans verksamhet. Där ingår också timplaner, föreskrifter för timplaner samt kursplaner."
68,769,"Mål och riktlinjer utgår från skollagens målformulering, utvecklar innebörden i målen och anger de riktlinjer som skall ligga till grund för den lokala planeringen i skolstyrelser, rektorsområden, skolenheter, arbetsenheter och klassråd. Skolförordningen ger i vissa fall mer detaljerade bestämmelser än riktlinjerna vad gäller främst beslutsrätt och organisation. Riktlinjer och förordning måste därför i dessa fall läsas parallellt."
68,770,I timplaner och föreskrifter till timplanerna anges den tid olika ämnen eller ämnesgrupper på olika stadier normalt skall omfatta för varje elev.
68,771,"Kursplanerna beskriver i mål och huvudmoment undervisningens inriktning och innehåll i olika ämnen. Läroplanens allmänna del innehåller kursplaner för de ämnen som är gemensamma för alla. Där ingår också kursplaner för tyska och franska (B-språk), hemspråk och svenska som främmande språk samt riktlinjer för den maskinskrivning som obligatoriskt ingår i elevernas färdighetsträning."
68,772,"Som stöd för det lokala utvecklingsarbetet ingår i läroplanen också ett omfattande kommentarmaterial. Detta utges, förnyas och aktualiseras fortlöpande. Det innehåller inga föreskrifter. Avsikten är i stället att materialet skall beskriva aktuella problem och svårigheter — sådana de upplevs av dem som arbetar ute i skolan — och från den utgångspunkten diskutera alternativa metoder att söka bemästra svårigheterna och arbeta i den riktning som målen för skolan anger. Erfarenheter och forskningsresultat inarbetas successivt i förnyade versioner av kommentarerna. Olika målkonflikter belyses."
68,773,"Redovisningen av forskning, försöksverksamhet, erfarenheter från skolans dagliga arbete och av aktuella problem kan bilda utgångspunkt för diskussion och beslut om olika arbetssätt, stoffurval"
70,774,36 = Måloch riktlinjer
70,775,Fria aktiviteter
70,776,Syfte betslag eller en lärare anser sig kunna handleda samtidigt.
70,777,Om elever och lärare så önskar kan arbetet ha en ämnesövergripande uppläggning. Det är betydelsefullt att man genom fortbildning och lokal planering underlättar för de lärare och elever som väljer en sådan samlad undervisning.
70,778,Flera olika teman bör behandlas under ett läsår. Inget hindrar att eleverna väljer att fortsätta arbetet med temauppgifter under den icke timplanebundna delen av skoldagen. Tvärtom är det angeläget att knyta ihop temastudier och fria aktiviteter och därmed också befrämja ett samarbete mellan lärare och ledare från föreningar eller organisationer.
70,779,"Skolstyrelsen ansvarar för de fria aktiviteterna under skoldagen. För dessa avsätts på mellanstadiet tid som motsvarar två stadieveckotimmar, på högstadiet tid motsvarande fem stadieveckotimmar. Om kommunen infört samlad skoldag avsätts för fria aktiviteter dessutom övrig icke timplanebunden tid under skoldagen."
70,780,Skoldagens utformning och de fria aktiviteterna har behandlats på s 20 ff.
70,781,Studie- och yrkesorientering
70,782,Studie- och yrkesorientering (syo) är det sammanfattande begreppet för inslag i undervisningen som särskilt syftar till att ge eleverna förberedelse för framtida yrkesval och kunskaper om arbetslivet. Syo är en del av skolans undervisningsprogram. I skolans arbetsplan (se s 58) skall finnas en planering av hur orienteringen skall genomföras i skolans ämnen och dess övriga verksamhet. Syons målsättning kan uppnås först när syostoffet blir ett naturligt inslag i alla ämnen och därmed allas gemensamma ansvar. Skolan bör också ta till vara de kunskaper om arbetslivet som finns hos elevernas föräldrar.
70,783,"De för skolan gemensamma målen och riktlinjerna för arbetssätt och arbetsformer gäller också för syo. Syo kan därför inte inskränkas till information som ges vid vissa valtillfällen. Attityder och föreställningar formas under en lång utvecklingsprocess, och skolan påverkar eleverna redan från första årskursen. Självkännedom, intressen, värderingar av olika arbeten och roller, föreställningar om utbildningsväsendet och arbetsmarknaden, kunskaper om hur man kan skaffa och utvärdera informationer och om hur man klargör för sig valalternativ och motivet för olika val har avgörande betydelse, när eleven tar ställning till studieväg eller arbete."
70,784,Skolan skall verka för jämställdhet mellan kvinnor och män. Skolledningen har ett speciellt ansvar för att material om könsrolls***** PAGE 71 *****
70,785,Arbetssätt
70,786,Innehåll och samverkan 37 frågor tillförs skolan och för att läroplanens syfte i detta avseende förverkligas. Skolan bör på olika sätt stimulera eleverna att välja yrke och vuxenroll oberoende av traditionella könsrollsföreställningar och den bild av könsrollerna som massmedia ofta förser oss med. Skolan bör därvid också uppmärksamma de faktiska skillnader i löne- och arbetsvillkor som ännu bidrar till att konservera könsbundna val.
70,787,"Skolan skall utveckla elevernas förmåga att pröva kritiskt och självständigt och motstå tendentiös påverkan. Detta mål bör ständigt aktualiseras i syo, inte minst i syo som riktar sig till klasser eller grupper och i praktisk arbetslivsorientering. Den kritiska inställningen innbär bl a att eleverna lär sig ifrågasätta det teoretiska underlaget för och urvalet av fakta i informationen. De måste t ex bli medvetna om osäkerheten i prognoser och kritiska mot kategoriska uttalanden om utvecklingen på arbetsmarknaden. Skolan bör alltid redovisa källan för informationen och diskutera, hur syftet medvetet eller omedvetet färgar urvalet eller framställningen. Den kritiskt analyserande inställningen innebär också att eleverna i samband med studiebesök, hemuppgifter och praktisk arbetslivsorientering ställer frågor och skaffar fram fakta, som belyser sociala relationer på arbetsplatser, värderingar bland olika grupper, problem såsom målsättning för verksamheten, lönerelationer, yrkens status, förhållandet överordnad—underordnad, könsroller etc och sedan diskuterar dessa frågor och relaterar dem till det egna yrkesvalet."
70,788,"Skolan har ett speciellt ansvar för dem som av fysiska, psykiska och andra skäl har svårigheter i skolarbetet. Skolans personal måste därför ägna speciell omsorg åt dem också i syo-arbetet. Även invandrarbarn liksom deras föräldrar har ofta särskilt behov av syo."
70,789,Syo skall i princip bedrivas i samma arbetsformer och med samma arbetssätt som skolans övriga verksamhet. Den måste anknyta till elevernas verklighetsuppfattning och successivt vidga deras perspektiv. Den måste utnyttja ett undersökande arbetssätt och sträva efter elevaktivitet och individualisering. Den kan utgöra inslag i klass- eller gruppundervisning och i individuellt arbete och ge underlag för uppgifter i temastudier och temadagar.
70,790,"En viktig roll spelar elevens samtal med lärarna och syo-funktionären kring intressen och framtidsplaner. Genom lärostoffet i många olika ämnen, genom insatser av dem som arbetar ute i samhället — fackliga företrädare och representanter för näringslivet, den offentliga sektorn och föräldrar — genom studiebesök och praktisk arbetslivsorientering skall eleverna under skolåren få en alltmer omfattande insikt i studie- och yrkesliv. Samtalen kan på detta sätt bidra till att den enskilde eleven efterfrågar utbildning och upplever den som väsentlig."
72,791,38 —- Måloch riktlinjer
72,792,Kontakt och samverkan
72,793,"Skolan bör uppmuntra individens egen aktivitet, självanalys och bedömning av valalternativ. Därigenom ökar elevens möjlighet att klara valsituationer och att ändra utbildnings- och yrkesvalet, t ex när studie- och yrkesplanerna på grund av yttre omständigheter eller ändrad intresseinriktning måste modifieras. Den som ger den enskilda studie- och yrkesvägledningen bör dock inte förhålla sig passiv. Om lärare och syofunktionärer bara fungerar som förmedlare av information som efterfrågas, blir syo inte någon stark motvikt mot inflytande från hemmiljö, kamrater, massmedier etc. Syo bör motverka att yrkesvalet begränsas av t ex social bakgrund, kön eller elevens bristande motivation att analysera sin situation, även om detta leder till ifrågasättande av ett beslut som eleven fattat och gör valet svårare, eftersom alternativen ökar."
72,794,Syo har en informerande och klarläggande roll. Men detta får således inte hindra lärare och syofunktionärer att ge elever och föräldrar råd. Rådgivning är en naturlig del av ett förtroendefullt samarbete mellan hem och skola. Lika naturligt bör det vara att skolan aldrig försöker påtrycka elever och föräldrar sin uppfattning.
72,795,"Det enskilda studie- och yrkesvägledningssamtalet är frivilligt för eleverna och givetvis också för föräldrarna. Men skolan bör sträva efter att nå så många som möjligt, inte enbart med tryckt material utan också genom uppsökande verksamhet."
72,796,Syo fordrar liksom övriga moment i skolans undervisning också tillgång till tryckt material. Eleverna skall därför i skolans boksamlingar kunna finna vad de behöver i fråga om allmän och speciell information.
72,797,Skolledningen har ansvaret för att syo planeras och utvärderas som en del av skolans arbetsplan. Om särskild planeringskonferens föreskrivs i skolförordningen.'
72,798,"Skolans lärare skall i skilda ämnen låta eleverna söka kunskaper och träna färdigheter av betydelse i sammanhanget. Det är exempelvis ett naturligt moment i språkundervisningen att göra eleverna uppmärksamma på betydelsen av språkkunskaper i olika yrken och studier och diskutera de olika yrken i vilka språkkunskaperna är nödvändiga för själva yrket. På samma naturliga sätt kan andra ämnen bidra till en allsidig orientering. Genom den praktiska arbetslivsorienteringen (se s 30 ff) sker en omfattande samverkan med yrkeslivet utanför skolan. Denna medverkan från företag, myndigheter och organisationer m m är ett väsentligt inslag i studie- och yrkesorienteringen."
72,799,"Skolläkare, skolsköterska, skolkurator och skolpsykolog har särskild kännedom om elevens förutsättningar och behov. Syofunktionärens insatser är betydelsefulla för enskilda samtal, allmän infor***** PAGE 73 *****"
72,800,Vidare studier och betyg
72,801,"Innehåll och samverkan 39 mation, kontaktarbete med mottagande skolor och med arbetsmarknadsmyndigheter. Men syofunktionärerna bör också tillsammans med lärare diskutera och planera syons roll i skolans arbete. De kan därvid bidra med uppslag till undersökningar, temastudier, individuella uppgifter, utställningar och studiebesök."
72,802,"Grundskolan skall orientera elever om vidare studiemöjligheter, om innehåll och utformning av olika linjer och specialkurser inom gymnasieskolan, om olika former av vuxenutbildning, företagsutbildning och annan verksamhet. Genom tryckt material och annan allmän information, genom att personal och elever från andra utbildningar besöker grundskolan och genom studiebesök vid dessa skolor ökar elevernas möjligheter att träffa ett realistiskt och väl avvägt val med hänsyn till sina intressen och anlag. Skolan skall ge eleverna en allsidig bild av studierna på olika utbildningsvägar för att motverka att eleverna genom felval råkar ut för studiemisslyckanden och för att underlätta återkommande utbildning."
72,803,"I vissa fall kommer antalet platser i den sökta utbildningen att vara otillräckligt i förhållande till antalet sökande. Intagningsnämnden måste då göra ett urval bland de sökande. Som central urvalsgrund måste betyg användas. Övriga urvalsgrunder är arbetslivserfarenhet, förutbildning, rangordning av val, upprepad ansökan samt könstillhörighet. Betyg skall därför sättas av skolans lärare i årskurserna 8 och 9, såväl höst- som vårtermin. Vårterminsbetyget avser hela läsåret och inbegriper även vad som behandlats under höstterminen. Betyg skall sättas i de ämnen eller ämnesgrupper som upptas på högstadiets timplan samt i tillvalskurser i årskurserna 8 och 9. Betygen skall ges i femgradig skala, där medelbetyget är tre. Någon given procentsats för de olika betygsgraderna skall inte finnas. Normalt skall dock antalet fyror och tvåor i en klass vara fler än antalet femmor respektive ettor."
72,804,"Medelbetyget tre gäller för samtliga elever i landet. För den enskilda klassen kommer däremot medelbetygen att kunna avvika från riksgenomsnittet. Standardprov ställs till skolornas förfogande som riktningsgivare för betyget tre i svenska, matematik och engelska. I tillvalskurser, som är lokalt utformade, kan jämförelsemöjligheterna bli begränsade."
72,805,"I övervägande antalet fall behöver urval inte ske utan eleverna kan komma in på sina förstahandsval. För elevernas studievägledning är det emellertid nödvändigt att de skriftliga betygen kompletteras med att lärarna under hela skoltiden muntligt, i samtal med elev och föräldrar, redogör för hur de bedömer elevens utveckling. Elevens prestationer jämförs då med vad han eller hon tidigare gjort och med hans eller hennes egna förutsättningar. Eleven jämförs alltså inte med andra elever."
74,806,40 — Måloch riktlinjer
74,807,Skolans uppföljningsansvar
74,808,"Betyget utgör en bedömning av vad eleven vid betygsättningstillfället presterat. I betyget vägs samman prestationerna i olika delar av ett ämne eller en ämnesgrupp. Därvid bör kursplanernas accentuering av de olika momenten och deras omfattning vara vägledande. Brister på ett mindre viktigt område bör inte få sänka betyget i samma utsträckning, som om det gällt ett mera väsentligt. Betyg i vissa ämnen, där skriftliga prov ges, får inte göras beroende enbart av dessa prov. Samtliga prestationer skall inräknas, och läraren måste undvika att övervärdera sådana resultat som lättare än andra låter sig bedömas. Betygen skall också grunda sig på iakttagelser och anteckningar under hela högstadiet och inte enbart på intryck vid periodens slut. Även under läsår då betyg inte ges skall lärare föra anteckningar om elevernas arbete som underlag för samtal med elev och föräldrar."
74,809,"Skolans ansvar för eleverna upphör inte då de lämnar den obligatoriska skolan. Skolstyrelsen skall bedriva uppföljande studie- och yrkesorientering för att stödja ungdomar, som inte har fyllt 18 år och som varken studerar eller har arbete. Studie- och yrkesorienteringen skall bedrivas i syfte att ge dessa ungdomar möjlighet till arbete, praktik eller utbildning."
74,810,"Skolstyrelsens övergripande uppföljningsansvar består till dess ungdomarna är 18 år. Skulle de dessförinnan sluta en anställning, är således skolstyrelsen skyldig att åter bedriva uppföljande studieoch yrkesorientering från den tidpunkt, då anställningen har upphört."
74,811,De lokala planeringsråden (SSA-råden) skall biträda skolstyrelserna i frågor om utbildningens anknytning till arbetslivet. Planeringsråden skall bl a planera och följa den uppsökande studie- och yrkesorienteringen.
75,812,METODER
75,813,Metoder 41
75,814,Lärostoffets gruppering
75,815,"Innehållet är i skolans kursplaner grupperat på ämnen. Inom orienteringsämnena är det ordnat i två block, samhällsorienterande ämnen och naturorienterande ämnen. Varje ämne eller ämnesblock har en bestämd tid tillmätt i skolans timplan för att garantera att stoff av olika slag blir beaktat i lika mån i alla svenska skolor."
75,816,"Ämnesgränserna skall emellertid inte styra hur undervisningen läggs upp och planeras. Undervisningsfrågor behandlas av klassråden eller i ämnesvisa konferenser. Därefter beslutar arbetsenhetskonferensen om övergripande planering och uppläggning. Lärare och elever kan välja mellan olika sätt att disponera stoffet, där varje sätt har sina speciella för- och nackdelar."
75,817,"Vid en utpräglad ämnesundervisning är ämnets område klart avgränsat inom den ram som huvudmomenten anger. Det har en egen systematik. Olika moment sammanhänger med och bygger på föregående. Detta kan ge reda och stadga åt undervisningen. Stoffet blir nära knutet till lärarnas utbildning, vilket underlättar en konkret och sakriktig behandling. Exemplen kan bli mer levande och engagerande. Det är lättare för läraren att fånga intressen och stimulera till en fördjupning i teman eller en vidareutveckling i fria aktiviteter, om han eller hon grundligt behärskar stoff och litteratur. Inom ämnena kan traditionell systematik ibland ersättas med arbetsområden som är överblickbara för eleverna. |"
75,818,"Samtidigt finns det betydande nackdelar. Alla människor — och i all synnerhet barn — upplever inte verkligheten systematiserad inom olika traditionella ämnesgränser. De frågor vi ställer inför verkligheten, om t ex vår bostad, vår miljö, vår skola, vårt samliv med andra, berör flera traditionella ämnen. Situationen i aktuella"
76,819,42 — Måloch riktlinjer
76,820,"Arbetsenheter konfliktområden ute i världen måste vi ofta förstå bl a utifrån vad historia, samhällskunskap, geografi och religionskunskap lär oss."
76,821,"Internationella studier har framhävt betydelsen av att naturvetenskap och teknik behandlas som en enhet vid undervisningen. Denna enhet måste framstå tydlig för eleverna både i början och vid slutet av ett avsnitt. Teori och tillämpning måste också vara intimt förbundna. En undervisning, där detta samband inte ständigt framgår, förfelar sitt syfte. Undervisningen måste vara en förberedelse för eleverna att spela en kritisk och aktiv roll i samhälls- och arbetsmiljö. Naturvetenskaplig-teknisk undervisning kan därför inte heller isoleras från samhällsvetenskaperna. Inte minst illustrerar energi- och miljöfrågorna detta."
76,822,"Miljöfrågor och konsumentfrågor kan också med fördel belysas i ämnesövergripande arbetsområden som omfattar slöjd, hemkunskap och teknik. Sådana arbetsområden lämpar sig också utmärkt för att utveckla arbetssätt där teori och praktik varvas och där elevernas insatser kan inriktas på direkt produktiva uppgifter inom den egna skolmiljön. Jämställdhetsfrågor, samlevnadsfrågor och etiska problem bör belysas i samverkan mellan flera ämnen."
76,823,"De fördelar som finns med samlade arbetsområden måste lärare och elever tillsammans väga mot nackdelar i form av organisatoriska svårigheter. Ibland måste man då välja mellan olika helhetsperspektiv. Ämnesbunden undervisning utesluter på intet sätt att stoffet grupperas i enheter som är omedelbart gripbara för eleverna, exempelvis historiska utvecklingslinjer, hembygdens historia, motiv i litteraturen, djuren i vår omvärld."
76,824,Arbetsformer och arbetssätt
76,825,Inom rektorsområdet skall skolan vara indelad i arbetsenheter. Inom arbetsenheten är eleverna fördelade på klasser och under det dagliga arbetet också på grupper av olika storlek.
76,826,"Arbetsenheten behöver inte bestå av klasser ur samma årskurs. Man kan exempelvis bilda en enhet av elever från årskurserna I, 2 och 3. Arbetsenheten kan också bestå av klasser från olika stadier. Ofta kan en sådan organisation ha stora fördelar. Äldre elever kan hjälpa yngre."
76,827,Arbetsenheter får inte bli enbart en administrativ indelning. Målet är att de skall kunna utvecklas till en liten skola inom den större skolans ram. De skall främja ett intimt samarbete mellan personal och elever.
76,828,"""Väsentliga mål i skolans arbete uppnås lättare om inom rektors***** PAGE 77 *****"
76,829,Metoder 43
76,830,områdena vissa uppgifter decentraliseras till arbetsenheterna. Exempel på sådana uppgifter är följande:
76,831,"OD Arbetsenheterna har en viktig roll i den pedagogiska planeringen. De bör planlägga den grundläggande färdighetsträningen, speciallärarnas insatser, utläggningen av teman m m."
76,832,"Od Arbetsenheten är en naturlig ram för att diskutera och planera stödet till elever med svårigheter. Endast om man inte kan lösa en fråga inom arbetsenheten, t ex genom att samråda med föräldrar, tillämpa annan metodik, arbeta med annat stoff, arbeta i mindre grupp eller med individuella uppgifter etc, behöver problemet föras upp till skolans elevvårdskonferens."
76,833,Q I många fall är arbetsenheten den naturliga enheten för att komma överens om elevernas egna ansvarsområden och egna insatser i miljön liksom för att planera fria aktiviteter. Den är ofta en lämplig enhet för information till och diskussion med föräldrar i olika frågor.
76,834,"Samrådet om den pedagogiska planeringen och om verksamheten under läsåret eller terminen bör resultera i en arbetsplan för arbetsenheten. Skyldigheten att planera undervisning och elevvårdsarbete inom arbetsenheten regleras i skolförordningen. Arbetsplanen skall uttrycka ett program och formulera mål och ambitioner på ett sådant sätt att man vid läsårets/terminens slut har möjlighet att värdera verksamheten och komma överens om eventuellt ändrade arbetssätt eller ambitioner inför en kommande verksamhetsperiod. Skolan skall på detta sätt söka sig fram genom samarbete och samråd mellan elever, personal och skolledning."
76,835,"Att skolan är organiserad i arbetsenheter gör det lättare för ör lärare att samarbeta i arbetslag. Ett sådant samarbete mellan de vuxna i skolan är ett tt viktigt föredöme i praktisk demokrati för eleverna. Det är väsentligt för en konsekvent och målmedveten färdighetsträning i olika ämnen. Det är också avgörande för att man inom arbetsenhetens ram skall kunna ge stöd åt elever med svårigheter av skilda slag och för att den specialpedagogiska metodik, som speciallärarna är utbildade i, skall få så stor genomslagskraft som möjligt. Det är betydelsefullt för att kunna individualisera arbetssätt med skilda elevgrupper och för att kunna genomföra temauppgifter eller samlade arbetsområden. Samarbete i arbetslag ger också möjlighet till stöd och hjälp mellan lärare."
76,836,Ett gott samarbete mellan lärare och elever är avgörande för ett framgångsrikt arbete. Framför allt kommer samverkan till uttryck genom att man i det dagliga arbetet gemensamt planerar kurserna
78,837,44 — Måloch riktlinjer
78,838,Samråd
78,839,Elevernas ansvar och söker komma överens om de konkreta mål man vill uppnå under en serie lektioner.
78,840,Huvudsakligen sker samråd och samverkan i skolan i informella former. Men skolan behöver också vissa fastare samråds- och beslutsförmer. I 3 kap skolförordningen finns föreskrifter om obligatoriska konferenser och klassråd i skolan.
