word,n
ställningstagandet,2
ställs,9
ställt,1
ställts,2
stälningstaganden,1
stämbanden;,1
stämjärn,1
stämläppar,1
stämman,2
stämmelser,1
stämmer,1
stämmor,1
stämningar,1
stämningen,1
stämningsbakgrund,2
stämpelavgift,1
stämpeldekorering,1
stämplar,1
stämpling,1
ständig,6
ständiga,5
ständigt,39
stärka,11
stärkande,1
stärkas,4
stärkelse,1
stärker,2
stärks,2
stå,11
stående,3
stål,1
stålets,1
stålskala,1
stålskalans,1
ståltråd,1
stånd,14
ståndortsfaktorerna,1
ståndpunkt,1
står,24
stöd,55
stödanteckningar,1
stöder,5
stödja,21
stödjande,3
stödjas,3
stödjepunkter,1
stödord,12
stödundervisning,9
stödåtgärder,1
stölder,2
stör,1
störa,2
störande,4
störningar,7
större,155
störst,4
största,59
stöta,1
subjekt,5
subjektiv,3
subjektiva,4
subjekts-,1
subjektsformer,1
substantiv,12
substantiverade,1
substantiverat,1
substantivets,1
substantivs,1
substitutionsmetoden,1
subtraheras,1
subtraktion,44
subtraktion;,4
subtraktionsmeto,1
subtraktionstabellerna,5
subtraktionsuppgifter,2
successiv,2
successiva,1
successivt,43
successivtställereleven,1
suggestibla,1
suggestion,1
suggestioner,1
suis,1
sulfater,1
summa,6
summa-,2
summaa,1
summarisk,1
summera,1
sund,4
sunda,5
sunt,3
supplerande,4
sur,3
surdegen,1
sva,1
svabb,1
svag,3
svaga,5
svagare,10
svagaste,2
svaghet,1
svagheter,4
svaghetstillstånd,1
svagströmsanläggningar,2
svagt,2
svagtoniga,2
sval,1
svalka,1
svalna,1
svar,22
svara,7
svarande,1
svarar,20
svarat,1
svaren,3
svaret,2
svarsalternativ,1
svarta,1
svartahavskusten,1
svartbränning,3
svartsjuka,1
svarv,4
svarven,1
svarvning,11
svarvningsarbeten,1
svarvningsövningar,1
svarvstål,2
svavel,1
svaveldioxid,2
svaveljärn,1
svavelkoppar,1
svavelsyra,1
svcrsra,1
svedsko,1
sveenska,1
sveklöcss,1
svensk,13
svensk-norska,1
svenska,189
svenskan,4
svenskans,1
svenske,1
svenskfinska,1
svenskt,4
sverige,20
sverige;,1
sveriges,11
svetsa,1
svunna,2
svunnen,1
svänga,1
svängningstal,1
svängteknik,1
svärmiskt,1
svår,5
svåra,11
svårare,15
svårbemästrad,1
svårbemästrat,1
svårfattliga,1
svårighet,12
svårigheter,57
svårigheterna,12
svårighetsgrad,42
svårighetsgrad;,1
svårighetsgraden,8
svårighetsgraderade,3
svårighetsnivå,1
svårligen,4
svårlöslig,1
svårlösliga,1
svårt,18
svårtillgängliga,1
svåruttalade,1
swedish?,1
sy,5
sy-,1
sydafrika,1
sydamerika,1
sydsvensk,2
sydsvenska,1
syfta,29
syftar,24
syfte,122
syften,5
syftet,8
syftn,1
syftning,4
syftning;,1
symaskinens,2
symaskiner,1
symbol,1
symboler,4
symboliskt,1
symbolspråk,1
symmetribegreppet,1
sympati,1
symptom,1
symtom,1
syn,12
syn-,2
synas,1
syndefekter,1
synen,2
synes,11
synfältet,1
synklass,5
synklasserna,2
synlig,1
synnerhet,25
synnerlig,2
synnerligen,9
synogogan,1
synonyma,1
synonymer,1
synonymräckor,1
synonymövningar,1
synpunkt,26
synpunkten,5
synpunkter,87
synpunkterna,2
syns,16
synskadade,3
synskador,1
synsätt,1
syntaktiska,5
syntetiska,1
syntetiskt,1
synvinkel,3
synvinklar,1
syr,1
syra,1
syre,2
syror,6
syrors,1
sys,1
syskon,9
syskonen,1
syskonkonflikter,1
syskons,3
syslematiskt,1
sysselsatt,2
sysselsätta,2
sysselsättas,3
sysselsätter,1
sysselsättning,15
sysselsättningar,16
sysselsättningen,1
sysselsättningens,1
sysselsättningsfrågor,1
sysselsättningsmateriel,3
sysselsättningsområden,2
sysselsättningsövningar,4
sysselsätts,1
syssla,10
sysslande,1
sysslar,3
sysslolöshet,1
sysslor,4
system,6
systematik,3
systematiken,1
systematisera,1
systematiserade,1
systematisering,1
systematiseringen,1
systematisk,15
systematiska,13
systematiskt,31
systemet,3
systemkunskap,1
sädesfälts,1
sädesslagens,1
säga,2
sägas,5
sägen-,1
säger,3
sägner,4
sägs,9
säker,5
säkerhet,28
säkerheten,1
säkerheter,1
säkerhetsanordningar,3
säkerhetsfrågor,1
säkerhetsföreskrifter,5
säkerhetssynpunkt,1
säkerhetssynpunkter,5
säkerhetsövningar,1
säkerligen,1
säkert,8
säkervid,1
säkra,2
säkrare,6
säkras,1
säkringar,2
säkringshållare,1
säkringsproppar,1
säljare,2
säljer,1
säljnotor,1
sällan,26
sällskapsdans,3
sällsynta,1
sält,1
sämmanhanget,1
sämre,1
sändas,1
sänder,1
sändningar,2
sänds,2
sängbord,1
sänglägeskomplikationer,1
sänkande,1
sänkning,1
sänkningar,1
säo,1
särart,1
särdrag,3
särprägel,2
särpräglade,3
särpräglat,1
särskild,149
särskilda,58
särskilja,1
särskiljande,1
särskiljas,1
särskill,1
särskilt,178
särskola,1
särställning,2
sät!,1
sätt,345
sätt;,2
sätta,22
sättas,12
sätter,5
sättet,15
sättningar,1
sätts,8
så,613
så*****,1
så;,1
sådan,138
sådana,234
sådant,78
sådd,1
sågning,4
såjunda,1
således,13
sålunda,72
såmverkan,1
sång,70
sång-,3
sångbegåvade,1
sångboken,1
sången,8
sångens,1
sånger,31
sångerna,1
sångförmåga,2
sångförmågan,1
sånggrupp,1
sånggrupper,1
sånglekar,8
sånglekarna,1
sånglektion,1
sånglektionen,1
sångprogrammet,1
sångrepertoaren,1
sångskatten,1
sångställning,1
sångtekniskt,1
sångtexternas,1
sångton,1
såningsmannen,1
sårande,1
såsom,99
såtillvida,1
såvida,5
såvitt,9
såväl,158
sé-,1
sö,2
söcken,1
söderhavets,1
söderlundh,1
södra,1
söka,125
sökande,1
sökas,5
söker,27
söks,9
sökt,1
sökta,2
sökä,1
söm,2
sömarten,1
sömarter,1
sömmar,1
sömn,4
sömnad,23
sömnaden,2
sömnadsmetoder,1
söndagen,1
söndagens,1
söndagsutflykt,1
sönder,2
sörja,3
söta,1
t,541
t-konton,1
t-kontoövning,1
t-kontoövningar,1
t-kontoövningarna,1
t;,2
ta,130
ta-te,1
ta-va-te-ve,1
tabell,1
tabellarbeten,1
tabellarisk,1
tabellen,1
tabeller,40
tabeller;,1
tabellerna,3
tabellernas,1
tabellers,1
tabellform,1
tabellhuvuden,1
tabellsamlingar,2
table,1
tablåer,2
tabulator,1
tabulatorn,3
tack,5
tacka,1
tacksam,1
tafattlekarna,1
tagas,6
tagen,5
taget,21
tagits,2
tagna,4
taken,1
taket,1
takt,35
taktarter,1
taktdelar,1
takten,1
taktering,2
takteringsövningar,3
taktfullt,3
taktik,1
taktikbetonade,1
taktikövningar,1
taktil-kinestetiska,1
taktiska,1
taktoch,1
takttagelser,1
taktövningar,2
tal,127
tal-,20
tal;,4
tala,48
talad,6
talade,4
talande,1
talar,15
talarna,1
talarstol,1
talas,2
talat,2
talats,2
talbegreppen,1
talbegreppet,1
talen,21
talens,1
talet,13
talklinik,1
talklinikerna,1
talkör,20
tallinjen,2
talläsning,2
talområden,1
talområdet,45
talorganens,1
talpar,1
talraden,1
talrika,2
talrubbningar,1
tals,6
talsituation,1
talsituationer,11
talskrivning,2
talsorter,1
talspråk,1
talspråks-,1
talsvårigheter,2
talsymboler,1
talsystemet,2
talteknik,2
taluppfattningen,1
talutveckling,1
talvanor,1
talvård,1
talövning,11
talövningar,14
talövningen,8
tande,1
tandläkare,1
tandskador,1
tandsprickning,1
tandvänlig,1
tandvård,1
tandvårdssynpunkt,3
tandvårdssynpunkter,1
tangentbordet,4
tangentbordskarta,1
tangenter,1
tangenterna,1
tankar,12
tanke,18
tanke-,2
tankeförmåga,2
tankegång,2
tankegångar,2
tankegången,9
tankeinnehåll,1
tankemässigt,1
tankemöda,1
tankens,1
tankenötter,1
tankeoperationer,3
tankeströmningar,1
tankeverksamhet,1
tankeväckande,1
tanklöst,1
tanks,1
tapetbaksidor,1
tapeter,1
tapp,2
tappas,1
tappning,1
tar,33
tas,85
tassen,1
tationellt,1
taube,1
tavelutrymmen,1
tavlan,22
tavlor,1
tcktsgs,1
te,5
tea,1
teater,1
teaterföreställningar,1
teaterpjäs,1
teatersalongen,1
tecken,8
teckenförklaringar,1
teckenraden,1
teckenregler,1
tecki,1
teckinior,1
teckinor,1
teckna,10
tecknad,1
tecknade,2
tecknar,3
tecknas,5
tecknen,3
tecknens,1
tecknet,2
teckning,112
teckning;,2
teckningar,22
teckningarna,1
teckningen,5
teckningens,1
teckningsbiblioteket,1
teckningseller,1
teckningsförlagor,1
teckningslära,7
teckningsmaterial,1
teckningssalen,1
teckningsundervisning,1
teckningsundervisningen,6
teckningsundervisningens,1
teckningsuppgifter,1
teckningsämnets,2
teckoids,1
tee,1
teeeeeteeeeepepettttii,1
teeet,1
teese,3
teeseeee,1
teeth,1
teknik,35
teknik-,5
tekniken,14
teknikens,6
tekniker,14
teknikerna,2
teknikriktighet,1
teknikspår,1
teknikträning,2
teknikträningen,3
teknikövningarna,2
teknisk,30
teknisk-praktisk,5
tekniska,61
tekniskt,5
tekniskt-praktiska,2
tekniskt-praktiskt,2
teknisktpraktiskt,1
teknologi,1
telefon,11
telefonapparater,1
telefonen,6
telefonens,5
telefonkatalog,5
telefonkatalogen,3
telefonkataloger,3
telefonkommunikationerna,1
telefonkultur,3
telefonmeddelande,1
telefonnummer,2
telefonpåringning,1
telefonsamtal,2
telefonsituationer,1
telefonövningarna,1
telefoto,1
telegraf,3
telegrammets,2
telekommunikationerna,1
television,12
televisionens,3
televisions-,2
televisionsmottagare,2
televisionsprogram,1
telex,2
tema,6
tema;,1
temadel,1
temat,1
temperablock,1
temperament,1
temperatur,2
temperaturen,1
temperaturens,1
templet,2
tempo,11
tempoförändringar,1
temporär,2
tempot,2
tempus,2
tempusbruk,1
tempusläran,1
tempusutvidgat,1
ten,4
tendens,1
tendenser,2
tendentiös,1
tenderar,3
tenn,1
tennis,1
teoreliska,1
teoretiserande,1
teoretisk,13
teoretiska,29
teoretiskt,10
teoretliska,1
teori,2
teori;,1
teorier,1
teorimomenten,1
teoriundervisning,3
teoriundervisningen,2
teortinr,1
ter,6
termen,2
termer,21
termer;,9
termerna,3
termin,13
terminen,4
terminens,4
terminer,2
terminerna,4
terminernas,2
terminologi,8
terminologin,2
terminsbetyg,1
terminskursen,1
termometer,1
termometern,4
termostatreglerat,1
terrarier,2
terräng,4
terrängavsnitt,1
terrängen,1
terrängformationer,1
terrängförhållanden,6
terrängförhållandena,1
terränglekar,3
terränglöpning,2
terrängtyper,1
terrängvandring,1
terrängvandringar,5
terrängvandringarna,1
tersimning,1
tes,1
testamentet,18
testamentets,3
testningar,1
testograf,1
testresultat,2
tetttetttteeteseeett,1
tex;,1
texfila,1
texfilvård,1
texftläsning,1
texlil-,1
text,95
text;,4
texta,1
textade,1
textavsnitt,2
textbehandling,2
textbehandlingen,1
texten,40
textens,4
texter,86
texterna,7
textfördelning,1
textförståelsen,3
textil,7
textil-,4
textila,17
textilbudget,2
textilekonomi,9
textilekonomiska,1
textilfibrer,3
textilhistoria,3
textilhistorien,1
textilhistoriska,1
textilier,24
textiliernas,3
textilkonsumenter,1
textiloch,1
textilslöjd,29
textilslöjden,3
textilvård,2
textilvården,1
textläsning,1
textläxorna,1
textning,25
textningen,2
textningsövningar,1
textnita,1
textoch,1
textreferat,4
textstudiet,1
textstycken,1
texttyper,1
textupplevelsen,2
texturregister,1
texturstudier,1
texturvalet,2
textutfrågning,1
textutfrågningen,1
textuttalet,1
textval,7
textvalet,2
tezxtil,1
tg,1
that,1
the,14
there,6
these,1
this,3
this?,3
those,1
three,1
ti-digare,1
tibet,1
tibets,1
tid,151
tidberäkningar,1
tiden,30
tider,24
tiderna,5
tiderna»,1
tiders,1
tideräkningen,1
tidevarv,1
tidi*****,1
tidig,2
tidiga,2
tidigare,78
tidigare;,1
tidigast,1
tidigaste,2
tidigt,34
tidmått,6
tidmåtten,1
tidning,1
tidningar,40
tidningarna,3
tidningarnas,1
tidningen,2
tidnings-,2
tidningsläsning,2
tidningsmännen,1
tidningsserien,1
tidningsstudier,2
tidningsurklipp,2
tidpunkt,6
tidpunkten,4
tidpunkter,2
tidrymden,1
tidrymder,1
tidräkning,1
tids,9
tids-,2
tidsadverbial,1
tidsbegränsad,1
tidsbegränsade,1
tidsbegränsning,1
tidsberäkningar,3
tidsbesparande,1
tidsbilder,6
tidsbundet,1
tidsenlig,3
tidsenliga,3
tidsenliga;,1
tidsepoker,1
tidsfaktorn,1
tidsfärg,1
tidsföljd,3
tidsföreteelser,3
tidsförkortning,3
tidsförlust,1
tidsförlängning,3
tidsgränserna,1
tidsindelad,1
tidsindelning,1
tidskalkyler,2
tidskrifter,23
tidskrifter;,1
tidskriftsartiklar,2
tidskrävande,6
tidsmiljö,1
tidsmiljöer,1
tidsmiljön,3
tidsmässiga,1
tidsmässigt,1
tidsmått,1
tidsperiod,1
tidsperioder,4
tidsperiods,1
tidsplan,3
tidsplanering,1
tidsplaneringen,1
tidspräglade,1
tidsram,1
tidsramen,1
tidssammanhang,1
tidsschema,1
tidsskede,5
tidsskeden,1
tidsstudier,2
tidstypisk,2
tidsuppfattning,1
tidsutrymmet,1
tidsåtgång,4
tidsödande,5
tidtabell,1
tidtabeller,5
tidtagning,1
tifos,1
tiggarmunkar,1
tiklarnas,1
till,2472
tillaga,2
tillagas,1
tillagning,7
tillagningsmetoder,1
tillbabaka,1
tillbaka,3
tillbaka?»,1
tillbakablickar,1
tillbehör,2
tillblivelse,1
tillbringare,1
tillbringas,1
tillbörlig,2
tilldelas,2
tilldra,1
tilldragelser,3
tilldrar,3
tillfredsställa,5
tillfredsställande,10
tillfredsställelse,3
tillfredsställelsen,3
tillfredsställt,1
tillfredställa,1
tillfrisknandet,1
tillfrågade,1
tillfullo,1
tillfyllest,3
tillfälle,94
tillfällen,50
tillfället,4
tillfällig,8
tillfälliga,6
tillfälligheter,1
tillfälligt,6
tillfälligtvis,1
tillförlitlig,1
tillförs,2
tillförsikt,1
tillförsäkras,1
tillgodogjort,1
tillgodogöra,11
tillgodohavandet,1
tillgodose,12
tillgodosedda,2
tillgodoser,6
tillgodoses,17
tillgoses,1
tillgripa,1
tillgripas,1
tillgriper,2
tillgänglig,16
tillgängliga,18
tillgängligt,6
tillgå,7
tillgång,49
tillgångar,1
tillgången,2
tillgångsoch,1
tillgår,1
tillhandahållas,1
tillhandahålls,5
tillhållas,1
tillhör,7
tillhöra,3
tillhörande,4
tillhörde,1
tillhörighe-,1
tillhörigheter,7
tilliten,1
tillklippning,1
tillkommer,5
tillkommit,1
tillkomsten,4
tillkrånglade,1
tilllämpad,1
tilllämpas,5
tilllämpliga,3
tilllämpning,1
tilllämpningen,2
tilllämpningsuppgifter,2
tilllämpningsövningar,1
tilllåter,1
tillmätas,5
tillmäter,1
tillmäts,1
tillmätta,1
tillmötes,1
tillmötesgå,1
tillmötesgår,1
tillpassad,1
tillredning,2
tillräcklig,15
tillräckliga,3
tillräckligomfattning,1
tillräckligt,22
tillrätta,2
tillrättalagd,5
tillrättalagda,1
tillrättalagt,2
tillrättaläggande,1
tillrättalägganden,1
tillrådligt,3
tills,8
tillsammans,34
tillsats,1
tillsatt,1
tillse,14
tillses,6
tillställs,1
tillstånd,5
tillsyn,6
tillsynen,1
tillsägelser,1
tillsättas,1
tilltagande,2
tilltalande,10
tilltalar,1
tillträde,1
tillval,9
tillvalet,11
tillvalsgrupp,51
tillvalsgrupper,5
tillvalsgrupper!,1
tillvalsgrupper!i,1
tillvalsgrupperna,4
tillvalskombinationer,1
tillvalsmöjligheter,1
tillvalssystemet,1
tillvalsäm,1
tillvalsämne,5
tillvalsämnen,10
tillvalsämnen9s,1
tillvalsämnena,1
tillvalsämnenas,1
tillvalsämnet,8
tillvara,1
tillvarata,12
tillvaratagna,1
tillvaratar,1
tillvaratas,19
tillvaratas;,1
tillvaro,5
tillvaron,5
tillvarons,1
tillverka,12
tillverkade,2
tillverkar,1
tillverkas,5
tillverkning,14
tillverkningen,3
tillverkningskostnader,1
tillverkningsmässig,1
tillverkningssätt,2
tillverkningstekniska,1
tillvägagångssätlet,1
tillvägagångssätt,4
tillvägagångssättet,2
tillväls0i0dco,1
tillvänjning,1
tillvänjningen,1
tillväxt,2
tillväxten,1
tillväxtens,1
tilläggas,1
tilläggsförsäljningen,1
tilläggskostens,1
tilläggsuppgifter,4
tillägna,13
tillägnade,1
tillägnande,1
tillägnar,5
tillägnat,7
tillämnade,1
tillämpa,16
tillämpad,4
tillämpar,4
tillämpas,34
tillämplig,1
tillämpliga,22
tillämpning,33
tillämpningar,33
tillämpningarna,1
tillämpningen,9
tillämpningsexempel,4
tillämpningsspår,1
tillämpningsuppgifter,6
tillämpningsuppgifterna,1
tillämpningsövningar,31
tillämpningsövningarna,6
tillåtas,3
tillåter,3
tillåts,2
tim-,2
times,1
timmar,15
timmar;,1
timmarna,6
timme,10
timplan,11
timplanen,15
timplanens,3
timplaner,3
timplanerna,5
timplanernas,2
timtal,2
ting,8
tingar,1
tingen,4
tingens,1
ting»,1
tio,11
tiondel,1
tiondelar,5
tiopotenser,4
tiotal,15
tiotalsrad,3
tiotalssiffra,3
tiotalssiffror,2
tiotalssystemet,5
tiotalssystemets,5
tiotalsövergång,3
tiotalsövergången,1
tiotusen;,1
tioårsåldern,2
tirand,1
tiva,1
tjajkovskijs,1
tjocka,3
tjocklek,2
tjugofjärdedelar,2
tjugotal,1
tjusning,1
tjäna,19
tjäna-tjänst-tjänstgöring,1
tjänar,2
tjänare,1
tjänst,2
tjänstemän,1
tjänster,1
tjänstgör,2
tjänstgöring,1
tjänstgöringstid,1
tkonton,1
tkontouppgifterna,1
tl2,1
to,4
tobak,4
tobaksbruk,1
tobaksrökning,1
toes,1
togerksen,1
tokyo,1
tolerans,5
toleranser,2
tolereras,1
tolftedelar,1
tolka,10
tolkar,1
tolkning,20
tolkningar,1
tolkningen,2
tolkningsproblem,1
tolv,4
tomma,2
ton,5
ton;,1
tonalitet,2
tonaliteter,1
tonande,1
tonansats,1
tonarten,1
tonarter,2
tonbildning,6
tonbildningsarbetet,2
tonbildningsideal,1
toner,10
tonerna,1
tonernas,2
tones,1
tonföljder,2
tonföreställningarna,1
tonförråd,1
tonhöjd,4
tonläge,1
tonlägen,2
tonlösa,1
tonnamn,1
tonnamnen,1
tonomfång,2
tonstavelser,2
tonstege,1
tonsättare,1
tonsättaren,1
tonvikt,2
tonåren,2
tonåringar,1
tonåringarnas,2
tonåringens,1
tonårsfrågor,1
tonårskläder,2
too,1
topografiska,2
topp,1
torde,40
tordön,1
torget,2
torgpriser,1
torkning,1
torkrummets,1
torr,1
torrdestillation,1
torrfärg,1
totala,5
totalbetonad,1
totalbild,1
totalförsvarets,1
totalitet,1
totalitära,1
totalsituation,2
totalt,1
totig,1
touchmetod,1
touchmetoden,1
tr,1
tradition,2
traditionell,3
traditionella,4
traditionellt,3
traditioner,7
traditionsbestämda,1
trafikanter,1
trafiken,16
trafikens,1
trafikförhållanden,1
trafikförhållandena,1
trafikförordningar,1
trafikmedel,2
trafikmärken,3
trafikolyckor,1
trafikregler,4
trafikräkning,1
trafiksituationer,1
trafikstråk,1
trafiksäkerhet,1
trafiksäkerheten,1
trafiksäkerhetens,2
trafiksäkerhetsarbetet,1
trafiksäkerhetsorgan,1
trafikundervisning,13
trafikundervisningen,7
trafikundervisningsmateriel,1
trafikuppträdandet,1
trafikvett,1
trafikvisor,1
train,1
trakten,2
traktens,4
trakter,1
traktorer,2
transformatoréer,1
transponera,1
transport,2
transportanordningar,3
transporter,2
transportsätt,2
transportväsendet,5
trasiga,1
tre,24
tredelade,1
tredimensionell,1
tredimensionella,1
tredimensionellt,6
tredje,22
tredjedel,1
tredjedelar,4
tredjedelen,1
trekamp,1
tresidiga,1
tresiffrig,1
tresiffrig;,2
tresiffriga,6
trettondag,1
trevligt,2
trevnad,4
treårig,4
triangel,5
triangelns,4
trianglar,12
trianglar;,1
tried,1
tries,1
trikåvaror,1
trioden,1
trippa,1
trist,2
trivsam,1
trivsamma,2
trivsamt,1
trivsel,15
trivsel-,2
trivseln,9
trivselproblemet,1
tro,6
troligen,1
trolldeg,1
tron,2
trons,1
tropiskt,1
tros-,4
trosfrihet,1
trosföreställningar,1
trosoch,1
trosåskådningars,2
trots,17
trotsa,1
trotsiga,1
trotsreaktioner,1
trser,1
trubbiga,3
tryck,11
tryck-,1
tryckalster,1
tryckas,2
trycket,2
tryckfrihetsförordningens,1
tryckkokning,1
tryckning,1
tryckt,6
tryckta,10
trycktekniker,1
trycktyper,1
trygg,1
trygghet,11
tryggheten,1
trygghetskänsla,1
trying;,1
trä,14
trä-,8
träbearbetning,1
träbiten,1
träd,2
träda,8
trädens,1
träder,1
trädgården,4
trädgårdens,1
trädgårdsskötsel,1
trädning,2
träeller,2
träffa,3
träffade,1
träffande,1
träffas,1
träföremål,1
trägna,1
trägravyr,1
träna,7
tränar,1
tränas,17
tränats,2
tränga,2
trängda,1
trängsel,1
träning,40
träningen,4
tränings-,1
träningslära,2
träningsmatlagning,1
träningsmoment,1
träningsoch,1
träningsoverall,1
träningsperiod,1
träningstillstånd,1
tränsade,1
träslag,1
träslagen,1
träslöjd,20
träsnitt,1
trästyckes,1
tråckelstygn,1
tråd,5
tröghet,1
trösta,1
trött,1
tröttade,1
tröttande,1
trötthet,1
tröttsam,1
ts,2
tsarvälde,1
tsteteeeeeeeeee,1
tt,5
tuberkulos,1
tull,3
tullbehandling,2
tullhus,1
tulltaxan,2
tullväsendet,2
tummens,1
tumning,1
tunga,1
tungt,2
tunn,3
tur,9
turbinmotorer,1
turer,1
turism,3
turistbroschyrer,1
turum,1
tusen,3
tusen;,1
tusendel,1
tusendelar,6
tusental,4
tusental;,1
tusentalen,2
tusentalet,1
tusentalsrad,1
tusentalssiffra;,1
tuskaft,1
tv,16
tv-apparat,1
tv-apparaten?»,1
tv-mottagare,2
tv-program,13
tv-programmets,1
tveka,2
tvekan,2
tveksamma,2
tvinga,2
tvingas,1
tvisten,1
tvivel,2
tvivelaktigt,1
tvprogram,2
tvärgående,2
tvärkontroll,2
tvärtom,3
tvätt,14
tvätt-,2
tvätta,1
tvättarbete,1
tvättlära,5
tvättmedel,6
tvättmetoder,1
tvättmöjligheter,1
två,109
två-,3
tvåeller,1
tvål,1
tvåmansarbetet,1
tvång,2
tvångshandling,1
tvåsiffrig,5
tvåsiffrig;,1
tvåsiffriga,2
tvåstämmig,3
tvåstämmiga,1
tvåstämmighet,1
tvåårig,3
twice,1
ty,2
tycke,2
tycker,1
tycks,2
tyda,1
tyder,1
tydlig,3
tydliga,7
tydligare,3
tydligheten,1
tydlighetskommatering,3
tydligt,11
tyg,9
tyger,4
tygers,2
tygets,1
tygtryck,1
tygtyper,1
tygval,1
tygåtgången,1
tyngd,2
tyngdpunkt,4
tyngdpunkten,10
tyngre,1
typ,28
typen,21
typen=,1
typer,27
typerna,3
typexempel,4
typfall,1
typgruppera,1
typisk,1
typiska,2
typmönster,1
typografisk,1
typproblem,1
typprover,1
typrätter,3
typstyraren,1
typväxtodling,1
tyrd,1
tyska,33
tyskan,1
tyskland,2
tysktalande,3
tyst,34
tysta,5
tystlåtna,3
tystlåtne,1
tystnadsplikt,2
tyvärr,2
täckande,2
täcker,2
täckfärg,1
täckfärger,3
tägstådiet,1
täljare,1
tämligen,3
tänder,1
tänderna,1
tändernas,1
tändsystemet,2
tänjning,1
tänka,5
tänkande,9
tänkas,7
tänkbar,2
tänkbara,3
tänker,2
tänkesätt,1
tänks,1
tänkt,11
tät,1
täta,3
tätare,1
tätbygd-glesbygdobebott,1
tätorien,1
tätort,1
tätorten,1
tätorter,2
tätortsbebyggelsen,1
tävlande,2
tävlar,1
tävling,6
tävlingar,3
tävlingen,1
tävlingsform,1
tävlingsmoment,2
tävlingsmomentet,1
tåbellsamlingar;,1
tåg,1
tåget,1
tåi,1
tålamod,1
töbe,1
törer,1
udd,1
udda,5
ugstisecdssobsoåsn,1
ulan,1
ull,2
ullgarn,2
ulrustning,1
ulse,1
ultraområdena,1
ultrarapid,1
ultrarapidkameror,1
umgänge,1
umgängesformer,2
umgänget,5
umgås,4
un,2
undan,8
undanröjer,1
undanskymma,1
undanskyms,1
undantag,6
undantagsfall,5
undantagsvis,3
under,496
underarmen,1
underbyggnad,1
underbyggs,1
undergått,1
underhåll,4
underhålla,1
underhållning,1
underhållningsprogram,1
underhållsarbeten,1
underhållsskyldighet,1
underkastelse,2
underlag,30
underlaget,7
underlagskartor,1
underlätta,23
underlättar,11
underlättas,14
underlåter,1
undermänskliga,1
underordna,2
underordnad,3
underordnade,3
underrättad,4
underrättade,1
underrättar,1
underrättas,1
underskattas,1
underskriftbok,1
undersköna,1
understiga,2
understrukna,1
understryka,5
understrykas,6
understryker,2
understrykning,1
understrykningar,2
understryks,1
understundom,2
understödja,1
understödjande,1
undersök,1
undersöka,9
undersökas,4
undersöker,1
undersökes,1
undersökning,17
undersökningar,25
undersökningen,8
undersökningsmaterial,1
undersökningsmaterialet,1
undersökningsteknik,1
undersökt,1
underteckna,1
undertecknad,1
undertryckts,1
undervis*****,1
undervisa,4
undervisande,2
undervisar,11
undervisas,12
undervisning,308
undervisning;,1
undervisningen,844
undervisningen;,5
undervisningens,24
undervisnings-,2
undervisningsenheter,1
undervisningsform,6
undervisningsformen,1
undervisningsformer,18
undervisningsformerna,3
undervisningsgrupper,3
undervisningsgruppernas,1
undervisningskök,1
undervisningslokal,2
undervisningslokalen,1
undervisningslokaler,2
undervisningslokalerna,1
undervisningsmaterial,1
undervisningsmateriel,14
undervisningsmaterielen,1
undervisningsmedel,2
undervisningsmetoder,3
undervisningsmetodiken,1
undervisningsmetodikens,1
undervisningsmoment,9
undervisningsperioder,1
undervisningsperioderna,1
undervisningsprinciper,3
undervisningsresultat,1
undervisningsresultatet,1
undervisningssfär,1
undervisningssiluationer,1
undervisningssituationens,1
undervisningssituationer,3
undervisningsspråk,1
undervisningsstoffet,1
undervisningssynpunkt,1
undervisningssätt,1
undervisningssättet,1
undervisningstid,3
undervisningstiden,25
undervisningstidens,2
undervisningstillfälle,1
undervisningstimmar,4
undervisningstimme,1
undervisningsutflykter,1
undervisningsämne,1
undervis——,1
undgår,1
undra,1
undvaras,2
undvika,8
undvika;,1
undvikande,2
undvikas,23
undviker,2
undviks,5
unescos,1
ung-ugn,1
unga,16
ungas,14
ungdom,10
ungdomar,9
ungdomarna,6
ungdomarnas,7
ungdomars,1
ungdomen,3
ungdomens,3
ungdoms,1
ungdoms-,2
ungdomsbok,2
ungdomsboken,1
ungdomsbrottslighet,1
ungdomsböcker,6
ungdomsböckerna,1
ungdomsfrågor,1
ungdomsföreningar,4
ungdomsförmedling,1
ungdomsledare,1
ungdomslitteratur,1
ungdomsorganisationer,2
ungdomsproblem,1
ungdomsstyrelser,1
ungdomsverksamhet,3
ungdomsvård,2
ungdomsvården,3
ungdomsåren,3
unge,1
ungefär,14
ungefärlig,2
ungefärliga,2
ungefärligt,4
uniformerade,1
uniformt,1
unionens,2
unionernas,1
unison,1
unisona,2
unisont,1
uplysningar,1
upp,165
upp*****,1
upp-,1
uppammar,1
uppbjudning,1
uppbrott,1
uppbyggande,1
uppbyggd,4
uppbyggda,1
uppbyggnad,8
uppdelad,3
uppdelas,7
uppdelats,1
uppdelning,24
uppdelningar,1
uppdelningen,2
uppdrag,6
uppdragsgivare,1
uppdykande,1
uppdämda,2
uppehåll,2
uppehålla,3
uppenbar,2
uppenbara,1
uppenbarligen,1
uppfatta,48
uppfattar,9
uppfattas,10
uppfattat,1
uppfattning,55
uppfattningar,15
uppfattningarnas,1
uppfattningen,5
uppfinnare,2
