page,paragraph_id,paragraph
103,1352,Redan under lågstadiet och mellanstadiet har en  fysikalisk-teknisk orientering förekommit i ämnena hembygdskunskap och naturkunskap med för eleverna kända föremål och företeelser som naturliga utgångspunkter. Samma uppläggning bör i stor utsträckning kunna tillämpas även på högstadiet.
103,1353,"Detta innebär, att stoffet ofta måste presenteras i en annan gruppering och ordningsföljd än vad som är vanligt inom den fysikaliska vetenskapen. Det måste emellertid samtidigt beakArbetet skall inriktas på att låta eleverna genom huvudsakligen egna experiment vänja sig vid att iaktta, undersöka, dra slutsatser och värdera resultat samt på att bibringa dem sådana färdigheter, att de kan självständigt förvärva kunskaper."
103,1354,HUVUDMOMENT
103,1355,Materiens former och egenskaper.
103,1356,och tekniken.
103,1357,Studiebesök. Experimentellt arbete med utnyttjande av olika
103,1358,"Tid, rum, rörelse och kraft."
103,1359,Olika energiformer.
103,1360,Elektriska och magnetiska fenomen. Vågrörelser. Ljud och ljus.
103,1361,Fysikaliska företeelser av betydelse i naturen slag av studie- och arbetsmaterial.
103,1362,"tas, att vissa grundläggande begrepp, företeelser och sammanhang utgör en förutsättning för att eleverna skall förstå andra och mer komplicerade förhållanden. Vissa arbetsområden med inbördes sammanhang måste därför grupperas i lämplig ordningsföljd."
103,1363,"Ett väsentligt mål för undervisningen är, att eleverna genom egna iakttagelser får konstatera och lära känna sambandet mellan orsak och verkan beträffande de företeelser som studeras. Härigenom kan de lättare förstå vad som händer under givna förutsättningar eller vilka förutsättningar som krävs för ett önskat resultat. Det experimentella arbetet bör sålunda i regel ej vara upplagt så, att det inriktar sig på att verifiera i förväg uppställda lagar. Försöksresultaten bör i stället leda fram till slutsatser, som kan ge underlag för allmängiltiga samband. Det bör också eftersträvas att eleverna når fram till en så god förståelse som möjligt av fysikens tillämpningar."
103,1364,"lakttagelser rörande skilda ämnens olika egenskaper under varierande förhållanden och skillnader mellan levande och död materia kan exempelvis utgöra utgångspunkt för studier av materiens former och egenskaper. Inom detta område bör studierna i fysik och kemi samordnas, och inom vissa avsnitt bör de även innefatta biologiska aspekter. Genom att i anslutning till elevernas iakttagelser ge en orientering om atomernas byggnad bör undervisningen redan från början av högstadiet leda fram till ett atomistiskt betraktelsesätt, som bör vara utmärkande för de fortsatta studierna."
103,1365,"Funderingar kring och experiment med sådant som rör fart och kraft upptar en framskjuten plats i många ungdomars fritidssysselsättningar. VIdare kommer under avsevärd tid framåt erfarenheterna från människans försök att erövra världsrymden att tilldra sig stort intresse. Det syns under sådana förhållanden naturligt att anknyta till dessa förutsättningar i en orientering om tid, rum, rörelse och kraft. Även studierna av olika energiformer bör ansluta till aktuella händelser och intressen. Med hänsyn till energibegreppets centrala plats i naturorienteringen är det önskvärt, att detta moment belyses i olika sammanhang under varje årskurs."
103,1366,De olika elektriska apparater som
103,1367,"Orienteringsämnen. Fysik 197 finns i varje modernt hem kan utgöra en lämplig utgångspunkt för studierna av elektriska och magnetiska fenomen. Det är viktigt att eleverna därvid förstår apparaternas funktion, så att de på ett riktigt sätt kan sköta dem, samt att de får klart för sig innebörden av de säkerhetsföreskrifter som finns, anledningen till att dessa har utfärdats och vilka risker det innebär att åsidosätta dem."
104,1369,För att eleverna skall kunna förstå vissa funktioner i den egna kroppen är det nödvändigt att de äger grundläggande kunskaper om bla ljus och ljud. Dessa moment måste därför samordnas med biologin.
104,1370,"Bland fysikaliska företeelser i naturen är de astronomiska uppenbart intresseväckande och bör därför kunna läggas till grund för elevernas arbete. Men inte endast frågor om universum utan även fenomen knutna till atomens värld bör kunna bli föremål för fördjupat studium. Fysikalisk-tekniska frågor av social och ekonomisk betydelse bör kunna uppmärksammas inom många arbetsområden, både rent ämnesbundna och samlade."
104,1371,Arbetssätt
104,1372,"Experimentet måste inta en central plats i undervisningen. För att eleverna skall bli förtrogna med de fysikaliska företeelserna och deras tilllämpningar, bör försöken i hög grad inriktas på att eleverna själva får upptäcka de aktuella företeelserna och deras inbördes samband. Att göra iakttagelser och med utgångspunkt från dessa dra slutsatser bör vara den grundläggande arbetsprincipen. Även i de fall då läraren av olika anledningar själv måste visa försöket, bör det vara eleverna som drar slutsatser och gör anknytningar. Vissa demonstrationsexperiment kan utföras av elever, t ex vid redovisning av ett arbetsområde. I många fall kan filmen utnyttjas för att ge en bild av händelseförlopp, apparater och olika företeelser som är svåra att visa experimentellt."
104,1373,Många gånger måste utförda experiment och de slutsatser som kan
104,1374,"198 | Orienteringsämnen. Fysik dras av dem kompletteras med litteraturstudier. Förmågan att läsa facklitteratur samt att finna sökta uppgifter måste systematiskt övas. Även förmågan att föra korrekta och översiktliga anteckningar såväl över försöksresultat som över uppgifter, inhämtade på annat sätt, måste ägnas uppmärksamhet."
104,1375,"Studiebesök behöver inte nödvändigtvis genomföras med hel klass. Aven studiebesök I små grupper, tillkomna på elevernas eget initiativ, kan förekomma. Många gånger saknas lämpliga studieobjekt inom rimligt avstånd, men på de flesta platser bör man dock kunna finna något av intresse, exempelvis den elektriska energiförsörjningen på orten, en televäxel eller en radio- och televisionsverkstad."
104,1376,Läromedel
104,1377,"En experimentellt inriktad fysikundervisning ställer stora krav på institutioner och materiel. Om laborativt arbete skall kunna utföras i helklass och om eleverna skall ha möjligheter att i viss utsträckning välja studieuppgifter, måste institutionslokalerna planeras och utrustas med tanke på detta. Viss materiel med hög användningsfrekvens torde behövas i stor uppsättning, medan man av annan utrustning kan nöja sig med mindre antal än vad som ansetts vara normal taboratorieuppsättning. För elevernas självständiga arbete behöver man ofta ha möjlighet att utföra ett stort antal olika experiment."
104,1378,"Även om huvuddelen av det experimentella arbetet bygger på elevernas egen verksamhet, måste institutionen vara utrustad med god demonstrationsmateriel. Denna måste finnas även med tanke på elevernas redovisning av utförda arbetsuppgifter."
104,1379,"Då flera områden inom fysikämnet även innehåller inslag av teoretisk art, bör institutionen vara försedd med aktuella faktaböcker, handböcker, uppslagsverk och böcker för supplerande läsning."
104,1380,"Den praktiska tillämpningen av vissa fysikaliska principer kan många gånger endast demonstreras med audivisuella hjälpmedel. Därför bör på institutionen finnas tillgång till modern apparatutrustning för visning av film, filmslingor och diabilder. Arbetsprojektorn är av stor betydelse såväl vid demonstrationsförsök som vid bildvisning och bör finnas på varje fysikinstitution. Dessutom bör det vara möjligt att på institutionen framställa viss materiel för den apparatur som finns disponibel."
105,1381,Praktisk yrkesorientering
105,1382,MÅL
105,1383,Den praktiska yrkesorienteringen har till uppgift att som ett led i skolans samhällsorientering och övrig undervisning medverka till att eleven får en konkret uppfattning om arbetsliv och arbetsmiljö samt en fördjupad orientering om arbetsuppgifter på arbetsplatsen. Den skall vidare tillsammans med annan studie- och yrkesorientering bidra till elevens yrkesvalsmognad och vara ett underlag för självständiga beslut i kommande val av studie- och arbetsuppgifter.
105,1384,HUVUDMOMENT
105,1385,"Studiebesök och längre vistelse på arbetsplatser, där eleverna genom att studera och utföra lämpliga arbetsuppgifter kan bilda sig en uppfattning om olika förhållanden på arbetsplatsen och få en orientering om arbetsuppgifter och yrkeskrav. Fackliga organisationer."
105,1386,ANVISNINGAR OCH KOMMENTARER
105,1387,Omfattning och innehåll
105,1388,Den obligatoriska praktiska yrkesorienteringen omfattar för varje elev i årskurs 8 minst tre studiebesök på arbetsplatser och under höstterminen i årskurs 9 två veckors vistelse på arbetsplatser. Elevens praktiska yrkesorientering i årskurs 9 skall om möjligt vara förlagd till en arbetsplats.
105,1389,"Studiebesöken skall i huvudsak koncentreras på studier av arbetsmiljö, yrken och arbetsuppgifter på arbetsplatserna. Något av besöken inriktas på hur ett företag eller en arbetsplats fungerar som ett samhälle i miniatyr. Härvid kan beaktas frågor som rör ordning, säkerhet, sociala relationer, skyldigheter, rättigheter, företagsdemokrati etc. Vid övriga studiebesök bör yrkesorienterande moment betonas. Om så är möjligt, bör eleverna även praktiskt få utföra lämpliga arbetsuppgifter. Studiebesöken anknyts till sådana undervisningsmoment i olika ämnen i årskurs 8 som berör större sektorer av arbetslivet, tex industri, handel, förvaltning och vård."
105,1390,"Under den praktiska yrkesorienteringen i årskurs 9 är det viktigt att eleverna får tillfälle att delta i arbetet. Uppgifterna bör variera för varje elev. Kan de fullgöras på olika avdelningar i företaget, får eleven en bättre överblick över olika funktioner i detta. Ensidigt rutinarbete bör inte förekomma, såvida det inte är representativt för arbetsplatsen."
105,1391,"Eleverna skall om möjligt följa de på arbetsplatsen gällande tiderna. Arbetarskyddslagens bestämmelser om minderårig arbetskraft måste dock gälla vad beträffar arbetstider och arbetsuppgifter. Med hänsyn = till kommunikationer, skolskjutsar, elevens hälsotillstånd mm kan en avkortad arbetstid ibland bli nödvändig."
105,1392,"Genomgången av gällande bestämmelser på arbetsplatsen bör vara särskilt noggrann för elever med särskilda skolsvårigheter och olika fysiska handikapp, eftersom dessa elever kan löpa större risker i arbetslivet än andra elever. Genom lagen om yrkesskadeförsäkring har elev som deltar i praktisk yrkesorientering försäkringsskydd mot skada på egen person. Utan att skadeståndsskyldighet behöver styrkas kan kommun teckna försäkringar som ersätter företagen för skador, åsamkade av elever."
105,1393,"Den praktiska yrkesorienteringen är en del av skolans verksamhet, och ersättning till eleven skall inte utgå. Inte heller skall företaget belastas med direkta utgifter för eleven. Skolan ansvarar för sådana kostnader som hör samman med resor, måltider,"
105,1394,"arbetskläder m m, om inte andra överenskommelser finns."
105,1395,"Skolan tillser, främst genom yrkesvalsläraren vid dennes besök på arbetsplatsen, att eleven fullgör den praktiska yrkesorienteringen enligt gjorda överenskommelser. Kontakt med handledaren behövs för att få dennes synpunkter på eleven. Onskemål och synpunkter som arbetsgivare, elever och föräldrar önskar framföra i frågor rörande den praktiska yrkesorienteringen riktas till yrkesvalsläraren. Tillsammans med rektor och klassföreståndare avgör denne vilka åtgärder som behöver vidtas."
105,1396,Planering och förarbete
105,1397,Genomförandet av den praktiska yrkesorienteringen kräver planering och samordning i god tid. På ämneskonferenser i de samhällsorienterande ämnena skall deltagarna planera och besluta till vilka arbetsområden studiebesöken skall knytas. Även företagen bör få komma med synpunkter. För att lättare skaffa fram platser för studiebesök och sammanhängande vistelse och för att fördela perioderna för den praktiska yrkesorienteringen lämpligt mellan olika skolor bör yrkesvalsläraren i samråd med skolledningen och lokal arbetsförmedling tidsplanera verksamheten. Verksamheten i årskurs 9 måste planeras redan på vårterminen före det aktuella läsåret. Planering inom länet
105,1398,"Praktisk yrkesorientering | 199 är av särskilt stor vikt för arbetsplatser, som ofta anlitas av skolor inom en större region."
106,1400,"Den praktiska yrkesorienteringen är ett obligatoriskt inslag i undervisningen. Det är därför angeläget att informera hemmen om mål och metoder och om praktiska anordningar. Vaktmästare, expeditions- och skolmåltidspersonal skall informeras med tanke på elevernas frånvaro."
106,1401,"En lokalt avpassad upplysning för arbetsgivare och fackliga organisationer samt för företagens handledare för den praktiska yrkesorienteringen är nödvändig. Därvid bör särskild uppmärksamhet ägnas handikappade elever. Praktikhandledaren och andra bör få en uppfattning om vilka svårigheter eleverna har, men också i vilka avseenden elevens prestationsförmåga kan betraktas som normal. Man bör beskriva den enskilde elevens förutsättningar och undvika begränsande generaliseringar. Det får tex anses direkt olämpligt att endast meddela arbetsplatsen att en elev undervisas i hjälp- eller observationsklass, hörselklass eller dylikt. Upplysningen kan lätt fixera ett generellt och onyanserat synsätt."
106,1402,"I förberedelserna för den praktiska yrkesorienteringen ingår också en noggrann presentation av valmöjligheter. I görligaste mån skall principen om det fria valet gälla och endast de begränsningar tillåtas, som de praktiska förutsättningarna föranleder. Det fria valet av arbetsplats för den praktiska yrkesorienteringen kan dock visa en bristande överensstämmelse mellan elevernas spontana val och arbetsmarknadens verkliga utseende för dagen eller dess framtida inriktning. En begränsad spridning av elevernas val kan ibland bero på en bristfällig information om yrken och arbetsliv, men också på traditionella värderingar, t ex vad som lämpar sig för flickor och pojkar. Innan eleverna väljer arbetsplats måste de få en överblick över yrkesvärld och arbetsmarknad i stort, en inblick i fakta och debatt i könsrollsfrågorna samt vara någorlunda förtrogna med hemortens näringsliv och möjligheter för praktisk yrkesorientering."
106,1403,200 | Praktisk yrkesorientering
106,1404,Valet av praktisk yrkesorientering speglar ofta elevernas funderingar om framtida sysselsättningar. Det rör sig som regel kring individualyrken. Uppfattningen om dessa kan vara alltför traditionsbunden vad gäller yrkeskrav och arbetsmiljö. Det kan också vara svårt att få fram tillräckligt med platser för en rad individualyrken. Därför är det önskvärt att elevernas yrkesövningar knyts till breda sektorer av arbetslivet.
106,1405,"I första hand skall eleverna placeras på hemorten. För att tillgodose välgrundade önskemål om orientering inom yrkesområden, som inte finns representerade i hemorten, måste man undersöka om den kan ordnas på annan ort. Samråd sker då med berörda skolmyndigheter och arbetsförmedlingsorgan. Visar det sig omöjligt ordna den önskade placeringen, erbjuds eleven en annan, som beträffande arbetsförhållanden och arbetsmiljö så nära som möjligt ansluter sig till det arbete han tänkt sig. På orter med svagt differentierat näringsliv kan en del studiebesök med fördel göras i samband med lägerskolverksamhet."
106,1406,"Inför den praktiska yrkesorienteringen bör eleverna ur olika källor samla uppgifter om de arbetsplatser de vait att besöka. Likaså bör de tränas i att på egen hand göra iakttagelser och utnyttja de tillfällen till information, som på ett naturligt sätt erbjuds dem på arbetsplatsen."
106,1407,"Elever med olika former av handikapp kan ibland behöva extra insatser i fråga om transporter, teknisk utrustning, personlig hjälp mm. Eleverna får inte hindras att delta i praktisk yrkesorientering. Begränsningen av arbetsplatser skall vara minsta möjliga och inte nödvändigtvis avse mindre kvalificerade områden."
106,1408,"För att lärare i olika ämnen skall kunna utnyttja den praktiska yrkesorienteringen i undervisningen av vederbörande elever, måste yrkesvalsläraren i god tid informera dem om när och var eleverna har sin praktiska yrkesorientering. Läraren måste försöka samordna för- och efterarbetet så att onödiga upprepningar undviks."
106,1409,Efterarbete
106,1410,"Vid efterbehandlingen av olika faser i den praktiska yrkesorienteringen är det väsentligt, att eleverna får redovisa sina intryck och erfarenheter. Detta sker vid samtal med yrkesvalsläraren men även i samband med undervisningen i olika ämnen. Därvid kan eleverna behöva hjälp med att komplettera, jämföra och sammanfatta intrycken. Jämförelserna kan bl a gälla de krav, regler och värderingar, som gäller i skolan och på andra arbetsplatser. Erfarenheterna kan läggas till grund för skriftliga eller tecknade redogörelser, föredrag, intervjuer mm såväl i svenska som i andra ämnen."
106,1411,"Det bör särskilt understrykas, att alla ämnen och sysselsättningar inom skolan kan berikas av vad eleverna har att berätta eller vad de intresserat sig för under den praktiska yrkesorienteringen. Vilket eller vilka ämnen som kommer i fråga beror på vad eleven upplevt: i fysik kan det röra sig om maskiner på en verkstad, i främmande språk om korrespondensen på ett kontor, i matematik om bokföring, i historia och geografi om förändringar i hemortens näringsliv osv."
106,1412,Individualiserande åtgärder
106,1413,"Den praktiska yrkesorienteringen erbjuder en rad tillfällen till konkreta individualiseringsåtgärder i undervisning och vägledning. Genom enskild vägledning tillgodoses elevernas och föräldrarnas behov av ytterligare information eller diskussion rörande placeringar och erfarenheter från den praktiska yrkesorienteringen. Innan de individuella önskemålen om placering på arbetsplatser överlämnas för platsackvisition, bör yrkesvalsläraren ha tagit kontakt med dem som kan lämna väsentliga upplysningar om eleven. Således kan klassföreståndare och skolhälsovård ange, om allvarliga hinder, t ex medicinska, finns för den önskade praktiken. Likaså skall föräldrarna ha lämnat sitt medgivande till önskad plats. Vid enskilda samtal med eleven diskuteras önskemålen. Ofta kan det visa sig att eleven har svårt att göra klart för sig själv och för andra sina önskemål. De uttalade önskemålen kan vara mindre väl grundade och genomtänkta. Det gäller då att hjälpa elev och föräldrar att bedöma situationen och söka sig fram till ett realistiskt beslut. Då det gäller handikappade elevers placering, kan det även bli nödvändigt att etablera ett samarbete med experter utanför skolan (arbetsterapeut, sjukgymnast m fl)."
107,1415,"Skolstyrelsen kan i undantagsfall göra jämkningar i studiegången för elev i årskurs 9, varvid även förlängd praktisk yrkesorientering kan komma i fråga. Syftet med denna utökade orientering är att finna en sysselsättning som är meningsfull för eleven samtidigt som den kan stimulera till aktiva fortsatta studier i skolan och senare. Riktlinjer för sådana jämkningar i studiegången har fastställts av Kungl Maj:t (s 122)."
107,1416,Praktisk yrkesorientering
108,1417,Tillvalsämnen
108,1418,Franska. Tyska 202 Ekonomi 203 Konst 206
108,1419,Teknik 211
108,1420,202 Franska. Tyska
108,1421,Franska. Tyska
108,1422,MÅL
108,1423,"Undervisningen i franska och tyska har till uppgift att i respektive språk göra eleverna förtrogna med ett begränsat, centralt förråd av ord, fraser och grammatiska mönster samt att grundlägga ett gott uttal så att de kan uppfatta och förstå vårdat tal, uttrycka sig i tal i enkla vardagliga situationer, läsa och förstå lätt text och i någon mån uttrycka sig i skrift. Eleverna skall vidare orienteras om förhållanden i fransk- respektive tysktalande länder."
108,1424,"Samtidigt som undervisningen skall förbereda för eventuellt fortsatta studier, bör den stimulera eleverna att även efter slutad skolgång höra och tala, läsa och skriva språket."
108,1425,HUVUDMOMENT
108,1426,"Hör- och talövningar i anslutning till verklighet, inspelat material, bild och text för att öva in ett centralt förråd av ord, fraser och grammatiska mönster med samtidig inövning av uttalet."
108,1427,"Samtalsövningar, även eleverna emellan. Fria talövningar, referat av läst text och inspelat material, dialoger och dramatisering. Inslag av sång och musik."
108,1428,"Läsning av texter med gradvis ökat förråd av frekventa ord, fraser och grammatiska mönster, så småningom även extensivt."
108,1429,"Enspråkiga skrivövningar av varierande typ, främst i syfte att befästa och tillämpa det muntligt inövade."
108,1430,I lämpliga sammanhang upplysningar om vardagsliv samt geografiska och samhälleliga förhållanden i fransk- respektive tysktalande länder.
108,1431,ANVISNINGAR OCH KOMMENTARER
108,1432,"Anvisningar och kommentarer är gemensamma för ämnena engelska, franska och tyska. Se s 142."
109,1433,Ekonomi
109,1434,MÅL
109,1435,"Undervisningen i ekonomi har till uppgift att i nära anslutning till elevernas erfarenheter och intressen samt till aktuella företeelser och förhållanden i samhället fördjupa och vidga deras insikt i elementära sociala, psykologiska och ekonomiska frågor. Den skall därvid inriktas på att låta eleverna uppleva betydelsen för både den enskilde och samhället av en god kontakt och samverkan mellan människor. Undervisningen skall vidare förmedla kännedom om faktorer som påverkar konsumtion, distribution och produktion samt ge eleverna tillfälle att utveckla en analyserande och övervägande inställning till den enskildes, familjens och samhällets ekonomi."
109,1436,HUVUDMOMENT
109,1437,"Sociala och ekonomiska företeelser och frågor av betydelse för den enskilde och för människors samlevnad och samverkan i hemmet, på arbetsplatsen och i samhället."
109,1438,"Individers och gruppers inbördes beroende och samverkan : Behovet av kontakt och service. Personliga relationer och umgängesformer i hem, på arbetsplats och i offentlig miljö. Arbete och fritid."
109,1439,"Enskild och offentlig miljö: Miljöns utformning med hänsyn till förutsättningar och ändamål. Planlösningar, utrustning och inredning. Olika miljöers organisation. Verksamhetsformer, arbetsledning, arbetsplanering och arbetsfördelning. Ekonomisk planering och redovisning."
109,1440,"Varor och tjänster: Konsumtion, distribution och produktion. Köpprocessen med behovsanalys och informationsbedömning. Varuvägar. Prisbildning. Enkla kalkyler. Ekonomisk planering och redovisning för enskilda personer."
109,1441,Planering: Översiktlig beskrivning av lämpliga arbetsområden. Bedömning av frågor rörande verklighetsstudier och arbetssättet i övrigt. Val av arbetsmaterial och redovisningssätt. Uppfattning och analys av företeelser och frågeställningar.
109,1442,Bearbetning: Utförande av planerat arbete individuellt och i grupp. Kontorsarbete och hushållsarbete.
109,1443,"Redovisning: Redogörelser, demonstrationer, uppvisningar, förevisningar, utställningar."
109,1444,"I samband med planering, bearbetning och redovisning: Undersökningar, experiment, användning av arbetsinstruktioner, intervjuer, insamling av statistiska data, användning av diagram och andra grafiska framställningar, redogörelser för planerat och utfört arbete, situationsspel. Studium av enkla psykologiska, sociologiska och ekonomiska frågor. Rationell användning och vård av redskap, maskiner och inventarier. Studiebesök."
109,1445,"Utvärdering av arbetsresultat: Sammanställning, diskussion, tolkning, värdering och sammanfattning av iakttagelser och erfarenheter."
109,1446,ANVISNINGAR OCH KOMMENTARER
109,1447,Allmänna synpunkter
109,1448,"Undervisningen i tillvalsämnet ekonomi skall i första hand avse att öka och fördjupa de insikter i sociala och ekonomiska frågor, som eleverna möter i skolarbetet och i vardagslivet utanför skolan och som kan synas angelägna för ifrågavarande åldersstadium. Den bör samtidigt syfta till att öva elevernas färdigheter i att tala, skriva och läsa och deras manuella färdigheter inom kontors- och hushållstekniska områden. Den skall samordnas med övrigt arbete i skolan och om möjligt med bildningsverksamhet och annan motsvarande aktivitet i samhället, exempelvis i studiecirklar, kurser och utställningar. Arbetet inom ämnet ekonomi skall ledas av en eller flera lärare, som tillsammans med elever utgör ett arbetslag, vilket i samråd väljer och planerar lärostoff och arbetsuppgifter, genomför arbetet, sammanfattar och diskuterar arbetsresultaten samt stäl:- ler dem i relation till företeelser i livet utanför skolan."
109,1449,Undervisningen i tillvalsämnet ekonomi skiljer sig från undervisningen i skolans närmast motsvarande obligatoriska ämnen därigenom att den förra kan planeras och genomföras inom vidare ramar och med större hänsyn tagen till föreliggande lokala förhållanden. Urvalet av  lärostoff och avvägningen mellan allmänt orienterande undervisning och manuellt arbete skall där ske i närmaste anslutning till den förevarande elevgruppens förutsättningar och önskemål.
109,1450,Ekonomi | 203
110,1451,Lärostoff
110,1452,"Urvalet av lärostoff skall göras så, att undervisningen belyser sociala och ekonomiska förhållanden och frågor inom tre huvudområden nämligen individers och gruppers inbördes beroende och samverkan, enskild och offentlig miljö samt varor och tjänster."
110,1453,"Relationer. Studiet av individers och gruppers beroende och samverkan, personliga relationer och umgängesformer skall ge insikter om att livet i hem och samhälle grundas på samverkan mellan människor och respekt för vars och ens egenart. Särskild uppmärksamhet bör ägnas åt psykologiska faktorer som styr individens behov och motiv i skilda situationer. Behovet av kontakt och service bör utgöra ett genomgående tema inom alla arbetsområden. Då relationer i hem, på arbetsplats och i offentlig miljö behandlas bör frågor rörande t ex personligt uppträdande, attityder, arbetsmoral och samarbetsvilja I arbetsgemenskap, kamratskap och familjeliv tas upp I lämpliga sammanhang. Eftersom stora delar av innehållet i detta moment ligger eleverna mycket nära, bör läraren utnyttja alla tillfällen att knyta an till deras egna erfarenheter. Det är viktigt att momentet i sin helhet behandlas sakligt och allsidigt. Undervisningen bör medverka till elevernas utveckling, till förståelse och tolerans i samspelet mellan människor samt främja en anpassning till arbetsliv och fritid."
110,1454,"Enskild och offentlig miljö. Behandlingen av enskild och offentlig miljö skall omfatta såväl olika miljöers funktioner som deras administration och verksamhetsform. Vid studiet av miljöns utformning skall individens, gruppens och samhällets liksom även olika institutioners och företags krav och behov behandlas med hänsyn till bland annat lokala och ekonomiska förutsättningar. Synpunkter på planlösningar, inredning och utrustning för skilda behov och ändamål bör behandlas samt dessutom även frågor som berör arbetsledning, arbetsplanering samt fördelning av arbetsuppgifter. Den aktuella miljöns utformning för att underlätta kontakter"
110,1455,204 | Ekonomi samt arbetstrivselns betydelse för arbetsresultaten bör tas upp till diskussion I detta sammanhang.
110,1456,"Varor och tjänster. Behandlingen av varor och tjänster skall dels ge en allsidig bild av köpprocessen, dels beskriva varors och tjänsters väg från producent till konsument. Kunskaper om såväl konsumentens situation som företagsekonomiska synpunkter på utbjudandet av varor och tjänster skall meddelas. Samtidigt bör betalningsformer, betalningsmedel och inköpsplanering behandlas. Vid studiet av varors och tjänsters väg från producent till konsument kan förädlingsgrad, konstruktion, formgivning, förpackning och reklam ställas i relation till försäljningsform och prissättning. Sortiment, service och kontakter bör studeras och jämföras inom olika försäljningsställen. Prisjämförelser och orsakerna till olika prissättning bör diskuteras. Former för reklam liksom reklamens psykologiska effekt samt andra former av konsumentpåverkan bör även behandlas. Frågeställningarna rörande produktion, distribution och konsumtion skall leda fram till förståelse för prisbildning och övervägda värderingar av varor och tjänster samt ge underlag för självständiga ställningstaganden I köpsituationer. I sin helhet bör momentet varor och tjänster ge sådan insikt om sammanhangen i ekonomiska företeelser, att undervisningen leder fram till en ökad förståelse för individens, familjens och samhällets ekonomi. Jämförelser bör göras med närmast motsvarande företeelser inom =<:samhällsbildningar utanför det västeuropeiska området."
110,1457,Planering och samverkan
110,1458,"Huvudmomenten I ämnet med tillhörande anvisningar och kommentarer anger undervisningens yttre ram, inom vilken lärare och elever väljer lärostoff och aktiviteter med hänsyn till elevernas intresseinriktning och förutsättningar, tillgängliga lokaler och befintlig utrustning. Planeringen av undervisningen samordnas så långt det är möjligt med planeringen i obligatoriska ämnen, så att man därigenom åstadkommer förutsättningar för en fördjupning av elevernas insikter på avsedda områden och en så vitt möjligt planmässig övning av deras färdigheter. En sådan planering underlättas, om arbetet i samverkande ämnen samlas kring gemensamma teman."
110,1459,Exempel på teman för planeringen av undervisningen i årskurserna 7—9:
110,1460,1. Elevernas individuella situation och förutsättningar för arbetet (årskurs 7).
110,1461,2. Det sociala och ekonomiska livet I närsamhället (årskurs 8).
110,1462,"3. Individuella, sociala och globala framtidsperspektiv (årskurs 9)."
110,1463,"Undervisningen i varje årskurs skall inriktas på en samordning av huvudmomenten inom tillvalsämnet. Då så är lämpligt organiseras den inom avgränsade arbetsområden, där lärostoffet behandlas I sitt naturliga sammanhang och sålunda utan att spaltas upp på separat undervisning i huvudmomenten. Inom ramen för varje arbetsområde skall alltid frågor av ekonomisk art diskuteras. Således bör i tillämpliga fall individens och familjens ekonomi behandlas liksom även den ekonomiska planeringen för institutioner och företag beröras. I samband därmed övas olika former för redovisning. Behovet av kontakt och service bör även utgöra ett genomgående tema vid allt arbete av detta slag. Utformningen av vissa förslag till arbetsområden framgår av särskilt läroplanssupplement."
110,1464,"En studieplan för årskurserna 7—9 enligt ovan angivna temaförslag kan utformas på olika sätt. Självfallet kan andra arbetsområden än de i läroplanssupplementet uppräknade väljas och utformningen av studiegången varieras. I regel bör dock varje arbetsområde behandla momenten individers och gruppers inbördes beroende och samverkan, enskild och offentlig miljö samt varor och tjänster. Valet av arbetsområden och planeringen av studiegången bestäms med hänsyn till bl a lokala förhållanden, planeringen av undervisningen i obligatoriska ämnen samt elevernas insikter och färdigheter och deras aktuella önskemål. Medverkan från elevernas sida vid planeringen bör förekomma både vid läsårets början och vid lämpliga tillfällen under läsårets gång."
111,1466,"Manuellt arbete skall ingå i varje arbetsområde. I sin helhet bör detta arbete planeras och genomföras dels i form av grundläggande övningar i fråga om rutinmässiga uppgifter, dels i form av tillämpningsövningar inom större sammanhängande arbetsuppgifter. Vid valet av uppgifter för elever i årskurs 7 och för nytillkomna elever i årskurserna 8 och 9 bör särskilt uppmärksammas behovet av att de erhåller en grundläggande färdighetsträning på det kontorstekniska och hushållstekniska området."
111,1467,"Samverkan bör äga rum med de obligatoriska ämnena, främst med samhällsorienterande och naturorienterande ämnen, svenska, matematik, hemkunskap, barnkunskap, slöjd och teckning. Den fördjupning av elevernas insikter i sociala och ekonomiska frågor, som kan komma till stånd genom elevernas lakttagelser och erfarenheter under den praktiska yrkesorienteringen, bör också beaktas. Därutöver bör även möjligheterna till samverkan med tillvalsämnena konst och teknik uppmärksammas. Denna samverkan kan ske genom t ex utbyte av lärare under kortare perioder, gemensam introduktion eller stimulering inom angränsande områden samt gemensamma exkursioner och studiebesök."
111,1468,Arbetssätt
111,1469,"Med utgångspunkt i ett givet tema eller syfte väljer och planerar lärare och elever arbetsområden och olika former av grundläggande färdighetsträning. Syftet med varje arbetsområde och färdighetsövning bör noga bestämmas för att stimulera elevernas intresse och aktivera dem till självständigt tänkande och handlande. Arbetsuppgifterna bör vara så beskaffade, att de för eleverna in i situationer och problemställningar, som de senare kommer att möta i livet. Ett individualiserande arbetssätt skall eftersträvas. Grupparbete, gemensamma diskussioner, diskussioner i mindre grupper och genomgång av vissa avsnitt av lärostoffet i större grupp bör omväxla med enskilt arbete."
111,1470,"Ett arbetsområde i ämnet ekonomi omfattar i regel introduktion, planering, en studie- och bearbetningsfas, redovisning, sammanfattning och utvärdering."
