page,paragraph_id,paragraph
24,330,"Ämnet skall bidra till att väcka engagemang för och skapa medvetenhet om natur- och miljöfrågor. Genom regelbunden vistelse i naturen och genom friluftsverksamhet får eleverna upplevelser, kunskaper och erfarenheter som kan stimulera intresset för friluftsliv, natur och miljöfrågor. Undervisningen anknyter till de starka kulturella traditioner som finns i Sverige när det gäller att vistats i och ta vara på naturen."
24,331,"Livsstil, livsmiljö och hälsa"
24,332,"Idrott och hälsa skall ha en tydlig inriktning mot god hälsa och god miljö så att eleverna blir förtrogna med sambanden mellan livsstil, livsmiljö och hälsa för att skapa livskvalitet. För att söka förebygga arbetsskador och sjukdomar skall undervisningen i ämnet göra eleverna i vid bemärkelse kroppsmedvetna. Härigenom kan de bedöma vad som är bra och vad som är skadligt och kan förbättra sina egna förutsättningar för hälsa. Eleverna bör också få grundläggande utbildning i första hjälpen vid olycksfall."
24,333,"Undervisningen i ämnet skall bidra till att eleverna får kunskaper om rörelseapparaten, dess funktion och träning och att de utvecklar förmågan att värdera olika fysiska aktiviteter. Härigenom får de uppleva hur kropp, känslor, intellekt och tankar är beroende av varandra."
24,334,Undervisningen skall vidare bidra till att eleverna får en god kroppsuppfattning och därigenom större möjligheter att stå emot de idealbilder som sprids bl.a i reklamen. Undervisningen i ämnet har ett särskilt ansvar för att också stimulera och engagera de barn som är fysiskt inaktiva på sin fritid.
24,335,"De missförhållanden som förekommer såväl inom idrotten som i samhället i övrigt, t.ex ätstörningar, doping, fusk och läktarvåld, är angelägna frågor som bör tas upp i undervisningen liksom andra etiska frågor i samband med idrott och friluftsliv."
24,336,Mål som eleverna skall ha uppnått i slutet av det fömte skolåret
24,337,"Eleven skall e behärska grovmotoriska grundformer som att springa, hoppa, rulla, kasta och fånga samt med balans och kroppskontroll kunna utföra enkla danser och rörelseuppgifter till musik,"
24,338,"e ha erfarenhet av vanliga idrottsaktiviteter, e kunna simma och hantera nödsituationer vid vatten,"
25,340,"e ha kännedom om lämplig klädsel och utrustning för friluftsliv under olika årstider, e kunna orientera sig och hitta i närmiljön genom att använda enkla hjälpmedel,"
25,341,"e veta något om skaderisker och om hur skador kan förebyggas,"
25,342,e kunna ge synpunkter på den egna arbetsmiljön i skolan.
25,343,Mål som eleverna skall ha uppnått i slutet av det nionde skolåret
25,344,"Eleven skall e förstå sambandet mellan mat, motion och välbefinnande,"
25,345,"e kunna delta i lek, dans och idrott och utföra rörelseuppgifter genom härmning och improvisation,"
25,346,"e kunna göra egna enkla rörelseprogram till musik,"
25,347,"e vara förtrogen med några folkdanser och de vanligaste moderna danserna,"
25,348,"e ha kunskaper i de vanligaste idrottsgrenarna samt kunna organisera och leda en idrottsaktivitet,"
25,349,"e ha kunskaper om friluftsliv och vistelse i naturen, känna till allemansrätten och kunna orientera i okänd natur genom att använda olika hjälpmedel, e kunna tillämpa kunskaper i ergonomi i vardagliga sammanhang."
26,350,MATEMATIK
26,351,"Grundskolan har till uppgift att ge eleverna sådana kunskaper och färdigheter i matematik som behövs för att kunna fatta välgrundade beslut i vardagslivets många valsituationer, för att kunna tolka och använda det ökande flödet av information och för att kunna följa och delta i beslutsprocesser i samhället. Utbildningen skall utformas så att eleverna förstår värdet av att behärska grundläggande matematik och får tilltro till sin förmåga att lära sig och använda matematik. Den skall ge en god grund för studier i andra ämnen, fortsatt utbildning och lärande."
26,352,"Utbildningen i matematik skall utveckla elevernas problemlösningsförmåga. Många problem kan lösas i direkt anslutning till konkreta situationer utan att man behöver använda matematikens språk, symboler eller uttrycksformer. Andra problem behöver lyftas ut ur sitt sammanhang, ges en matematisk tolkning och lösas med hjälp av matematiska begrepp och metoder. Resultaten kan sedan tolkas och värderas i förhållande till det ursprungliga sammanhanget. Problem kan också vara relaterade till matematik som saknar direkt samband med den konkreta verkligheten."
26,353,"De flesta matematiska begrepp och metoder som används i vårt vardagsliv har varit i bruk i många hundra år. Detta har bidragit till att många människor felaktigt uppfattar matematik som ett färdigutvecklat ämne. Mot denna bakgrund är det viktigt att utbildningen ger eleverna en grundläggande insikt i ämnets historiska utveckling samt i dess karaktär, betydelse och roll i vårt samhälle."
26,354,Informationsteknologin och spridningen av kraftfulla miniräknare och datorer har vidgat våra möjligheter att snabbt få bättre underlag för att fatta beslut. Användningen av denna teknologi ställer nya krav på matematikkunskaper. Det är skolans uppgift att lägga grunden till sådana kunskaper.
26,355,Mål att sträva mot
26,356,"Skolan skall i sin undervisning i matematik sträva efter att eleven e får tilltro till det egna tänkandet och den egna förmågan att lära sig matematik och använda matematik i olika situationer,"
26,357,"e inser att matematiken har spelat och spelar en viktig roll i olika kulturer och verksamheter och får kännedom om historiska sammanhang, där viktiga begrepp och metoder inom matematiken utvecklats och använts,"
26,358,"e förstår och kan använda grundläggande matematiska begrepp och metoder,"
26,359,"e inser värdet av och kan använda matematikens språk, symboler och uttrycksformer,"
26,360,"e förstår och kan använda logiska resonemang, dra slutsatser och generalisera samt muntligt och skriftligt förklara och argumentera för sitt tänkande,"
26,361,"e förstår och kan formulera och lösa problem med hjälp av matematik samt tolka och värdera lösningarna i förhållande till den ursprungliga problemsituationen,"
26,362,"e kan ställa upp och använda enkla matematiska modeller samt kritiskt granska modellernas förutsättningar, begränsningar och användning,"
26,363,e kan med förtrogenhet och omdöme utnyttja miniräknarens och datorns möjligheter.
26,364,"Detta förutsätter att eleven utvecklar goda kunskaper och färdigheter i aritmetik, geometri, statistik och algebra samt får grundläggande insikter i begreppen sannolikhet och funktion. Strävan skall vara att eleven utvecklar sin tal- och rumsuppfattning samt förstår och kan använda"
26,365,"» grundläggande talbegrepp och räkning med reella tal, närmevärden, proportionalitet och procent, e olika metoder, måttsystem och mätinstrument för att jämföra, uppskatta och bestämma storleken av viktiga storheter,"
27,367,"e grundläggande geometriska begrepp, egenskaper, relationer och satser,"
27,368,"e grundläggande statistiska begrepp och metoder för att samla in och hantera data och för att beskriva och jämföra viktiga egenskaper hos statistisk information,"
27,369,"e grundläggande algebraiska begrepp, uttryck, formler, transformationer, ekvationer, olikheter och system av ekvationer som verktyg vid problemlösning och vid beskrivningar av olika fenomen,"
27,370,"e grundläggande egenskaper hos viktiga funktioner och motsvarande grafer,"
27,371,e begreppet sannolikhet i konkreta slumpsituationer.
27,372,Ämnets uppbyggnad och karaktär
27,373,"Matematik, som är en av våra allra äldsta vetenskaper, studerar begrepp med väldefinierade egenskaper. Den utgår från begreppen tal och rum och har i stor utsträckning inspirerats av naturvetenskaperna. All matematik innehåller någon form av abstraktion. Likheter mellan olika företeelser observeras och dessa beskrivs med matematiska objekt. Redan ett naturligt tal är en sådan abstraktion. Tillämpningar av matematik i vardagsliv, samhällsliv och vetenskaplig verksamhet ger formuleringar av problem i matematiska modeller vilka studeras med"
27,374,matematiska metoder. Resultatens värde beror på hur väl modellen beskriver problemet.
27,375,De senaste årens utveckling av kraftfulla datorer har gjort det möjligt att tillämpa allt mera precisa matematiska modeller och metoder i verksamheter där de tidigare inte varit praktiskt användbara. Detta har också lett till utveckling av nya forskningsfält i matematik som i sin tur lett till nya tillämpningar.
27,376,"Matematik är en levande mänsklig konstruktion och en kreativ och undersökande aktivitet som omfattar skapande, utforskande verksamhet och intuition. Undervisningen i matematik skall ge eleverna möjlighet att utöva och kommunicera matematik i meningsfulla och relevanta situationer i ett aktivt och öppet sökande efter förståelse, nya insikter och lösningar på olika problem."
27,377,"Matematik har nära samband med undervisningen i andra ämnen. Eleverna hämtar erfarenheter från omvärlden, som ger dem underlag för att utvidga sitt matematiska vetande. Begrepp och metoder hämtade från matematik behövs för att nå mål i andra ämnen. Undervisningen i matematik skall främja elevernas allsidiga utveckling och särskild uppmärksamhet skall ges elever som kan behöva särskilt stöd och längre tid för att upptäcka och lära viktiga begrepp, metoder och samband."
27,378,Mål som eleverna skall ha uppnått i slutet av det femte skolåret
27,379,"Eleven skall ha förvärvat sådana grundläggande kunskaper och färdigheter i matematik som behövs för att kunna hantera situationer och lösa konkreta problem i elevens närmiljö, e ha en grundläggande taluppfattning som omfattar naturliga tal och enkla tal i bråk- och decimalform, e kunna förstå och använda begreppen addition, subtraktion, multiplikation och division samt kunna upptäcka talmönster och bestämma obekanta tal i enkla formler, e ha grundläggande färdigheter i att räkna med naturliga tal — i huvudet, med hjälp av skriftliga räknemetoder och med miniräknare, --e ha en grundläggande rumsuppfattning och kunna känna igen och beskriva grundläggande egenskaper hos geometriska figurer och mönster, ee kunna jämföra, uppskatta och mäta längder, areor, volymer, vinklar och massor, e kunna använda skala för att tolka ritningar och kartor, e kunna ange tid och bestämma tidsskillnader, e kunna avläsa och tolka data givna i tabeller och diagram samt kunna använda några elementära lägesmått."
28,381,Mål som eleverna skall ha uppnått i slutet av det nionde skolåret
28,382,"Eleven skall e ha förvärvat sådana kunskaper och färdigheter i matematik som behövs för att kunna hantera situationer och lösa problem som vanligen förekommer i hem och samhälle och som behövs som grund i fortsatt utbildning,"
28,383,"e ha fördjupat och vidgat sin taluppfattning till att omfatta hela tal och rationella tal i bråk- och decimalform,"
28,384,"e ha goda färdigheter i överslagsräkning och räkning med naturliga tal, tal i decimalform, samt med procent och proportionalitet — i huvudet, med hjälp av skriftliga räknemetoder och med miniräknare,"
28,385,"—e kunna använda metoder, måttsystem och mätinstrument för att jämföra, uppskatta och bestämma längder, areor, volymer, vinklar, massor, tidpunkter och tidsskillnader,"
28,386,"» kunna känna igen, avbilda och beskriva viktiga egenskaper hos vanliga geometriska objekt samt tolka och använda ritningar och kartor,"
28,387,"e kunna tolka, sammanställa, analysera och värdera data i tabeller och diagram,"
28,388,"e kunna använda begreppet sannolikhet i enkla slumpsituationer,"
28,389,"e kunna ställa upp och använda enkla formler och ekvationer vid problemlösning,"
28,390,e kunna tolka och använda grafer till funktioner som beskriver verkliga förhållanden och händelser.
29,391,"Musiken är djupt förankrad i individen och samhället. Musikens rika och varierande former och traditioner har i alla tider haft en stor social och kulturell betydelse för människor. Nutidens musikliv präglas i hög grad av den internationella ungdomskulturen som också utgör en väsentlig del av barns och ungdomars musikaliska identitet. Musikens ökande mångfald, medieteknikens utveckling och förändringarna i villkoren för musikproduktionen förändrar snabbt den musikaliska bildningsstrukturen."
29,392,Musikämnet i skolan skall på olika sätt spegla såväl det nutida musiklivet i samhället som det historiska musikarvet. Genom sin kulturbärande och kulturskapande roll kan musikundervisningen befrämja den kulturella miljön i skolan och den musikaliska bildningen i samhället.
29,393,Musikundervisningen syftar till att tillvarata elevernas musikintresse och behov av musik och utveckla en god musikalisk allmänbildning. Eleverna skall få sådana kunskaper att de kan orientera sig i ett mycket stort informationsflöde på musik- och kulturområdet. Utvecklingen av elevernas kunskaper om musik skall bidra till deras personliga och sociala utveckling samt leda till ett glädjerikt förhållande till musik.
29,394,Elevernas allsidiga musikaliska utveckling skall ses som ett led i att stärka de kulturella och humanistiska värdena i det framtida samhället. Musikundervisningen skall fa sin utgångspunkt i såväl den nationella som den internationella musikkulturen. Utvecklingen av elevernas förmåga att se sammanhang och förstå musikens innebörder samt att skapa musik efter egna föreställningar är en fråga om kulturell yttrandefrihet och ger verktyg för såväl etiska som estetiska ställningstaganden. Varje elev som lämnar grundskolan bör ha uppnått sådana kunskaper i musik som ger förutsättningar för ett aktivt deltagande i samhällets musik- och kulturliv.
29,395,Mål att sträva mot
29,396,"Skolan skall i sin undervisning i musik sträva efter att eleven e utvecklar kunskaper i sång, spel, dans och rörelse som grund för en musikalisk allmänbildning samt blir förtrogen med en repertoar såväl från svensk tradition som från andra kulturer och genrer för att kunna delta i skolans och samhällets musikliv,"
29,397,"e utvecklar sin förmåga till aktivt musiklyssnande genom att lära sig analysera, kritiskt granska och tolka musikens innehåll och kulturella betydelser och därmed fördjupa musikupplevelserna och öka förtrogenheten med olika konstnärliga och estetiska uttryck,"
29,398,"e lär sig förstå och använda musikaliska begrepp och sammanhang, blir förtrogen med musikens uppbyggnad, varierande former och uttryck samt dess funktioner och villkor i olika miljöer, kulturer och historiska tider,"
29,399,"e utvecklar sin musikaliska förmåga, kreativitet och lust att använda musik för att kunna skapa, uttrycka och förmedla egna musikaliska tankar och känslor även i samverkan med andra uttrycksformer som bild, rörelse, drama eller media."
29,400,Ämnets uppbyggnad och karaktär
29,401,"Musikämnets struktur och perspektiv utgår från relationen musik, människa och samhälle. Centrala begrepp för elevernas musikaliska kunskapsutveckling är musicerande, musiklyssnande, musikkunnande och musikskapande."
29,402,"Musikämnets kunskapskällor finns dels i det samlade musikaliska kulturarvet, dels i den nya musik som växer fram i takt med medieteknikens, informationssamhällets och kulturlivets utveckling. Genom medieteknikens inträde i skolan kan musikämnets historiska, mångkulturella och internationella aspekter belysas."
30,403,"Kunskaper i musik kan konkret innebära att man kan spela ett instrument, sjunga eller dansa. Det kan vara att veta något om musik, t.ex musikhistoria eller musikstilar och artister. Det kan innebära att tolka och förstå musikens innehåll och estetiska uttryck. Det kan vara att genom praktiskt musicerande, musiklyssning eller musikskapande ha fått en förtrogenhet med olika musikformer eller att kritiskt kunna granska olika musikföreteelser. Det kan innebära att återge andras musik, kunna improvisera eller skapa musik efter sina egna musikaliska föreställningar och uttrycksbehov. Musikämnets mångfacetterade och dynamiska kunskapsstruktur skapar ett brett underlag för elevens musikaliska utveckling."
30,404,"En allsidig kunskapsutveckling i musik innebär att eleverna utvecklar ett musikaliskt språk och en förmåga att reflektera över sina erfarenheter och upplevelser av musik när de musicerar, lyssnar eller skapar musik. I det ftamväxande kunskaps- och informationssamhället bör kunskaper i musik betraktas i ett vidare perspektiv där de kommunikativa, kreativa och estetiska dimensionerna i musiken också ses som verktyg för att uttrycka sig och bättre förstå sin omvärld. Att musicera, sjunga och spela ett instrument kan ses som intellektuella och konstnärliga redskap för att uttrycka sina kunskaper."
30,405,Mål som eleverrifa skall ha uppnått i slutet av det femte skolåret
30,406,"Eleven skall e kunna delta i unison sång och enkel flerstämmig sång, ha elementära kunskaper i spel på något instrument, ha grundläggande förmåga att kombinera musik och rörelse samt kunna tillämpa dessa kunskaper i gemensamt musicerande,"
30,407,"e kunna lyssna aktivt till musik, föra enkla samtal kring den musik man lyssnat på samt ge uttryck för egna synpunkter på musik,"
30,408,"e ha tillägnat sig en grundrepertoar av sånger, melodier och danslekar som anknyter till skola och samhälle och är förankrad i elevens vardag och musikintresse,"
30,409,"e förstå begrepp som rytm, melodi och ackord samt kunna omsätta dessa i enkla musikaliska övningar och elementära former av eget skapande och improvisation."
30,410,Mål som eleverna skå II ha uppnått i slutet av det nionde'skolåret
30,411,"Eleven skall e kunna delta aktivt i sång, spel på instrument samt dans och rörelse,"
30,412,"e kunna lyssna aktivt till musik, reflektera över sina erfarenheter och upplevelser av musik samt kunna diskutera och ta ställning till olika slags musik,"
30,413,"e känna till viktiga delar av vårt musikaliska kulturarv samt kunna identifiera olika musikstilar, musikaliska uttrycksformer och traditioner i skilda kulturer, miljöer och tider,"
30,414,e ha tillägnat sig ett kreativt förhållningssätt till musik och kunna omsätta sina musikaliska grundkunskaper i enkla former av eget skapande och improvisation.
31,415,RELIGIONSKUNSKAP
31,416,"Till skolans uppgifter hör att ge eleverna möjlighet att skaffa sig kunskaper om och stimulera till reflektioner kring olika religioner och livsåskådningar som en grund för varje elevs eget ställningstagande. Religionskunskapen skall vidga och fördjupa elevernas erfarenhetsoch begreppsvärld, ge dem möjligheter att reflektera över religiösa, moraliska och etiska frågor samt rusta dem inför ansvaret som medmänniskor och samhällsmedlemmar. Eleverna skall utveckla respekt för varje människas rätt att ha sin egen livsåskådning."
31,417,"Att bearbeta existentiella frågor och trosfrågor och att betrakta tillvaron utifrån ett etiskt perspektiv ingår i en personlig utvecklingsprocess. Varje människa behöver reflektera över sådana frågor och skaffa sig de redskap i form av traditioner, språk och symboler som behövs för att söka en mening i de situationer som man ställs inför i livet."
31,418,Alla elever har rätt att få en saklig och allsidig undervisning om religioner och livsåskådningar. Undervisningen i religionskunskap syftar såväl till att öka elevernas kunskaper om religioner och livsåskådningar som till att ge dem möjlighet att arbeta med egna reflektioner och frågor kring existentiella och etiska problem. Undervisningen skall främja en öppen diskussion kring frågor om tros- och livsåskådning och bidra till att möten med människor från olika traditioner och kulturer sker med respekt för vars och ens egenart.
31,419,Undervisningen skall ge eleverna faktiska kunskaper om olika trosriktningar och utveckla deras känsla för tolerans. Jämförelser mellan religioner ger viktiga bidrag till interkulturell förståelse.
31,420,"För att eleverna skall kunna tillgodogöra sig och förstå mycket av innehåll och uttryck i svensk och västerländsk konst, musik, litteratur, historia och samhällsutveckling är det nödvändigt med kunskaper om kristen tro och om den etik som förvaltats av den kristna traditionen."
31,421,Mål att sträva mot
31,422,"Skolan skall i sin undervisning i religionskunskap sträva efter att eleven e reflekterar över, utvecklar och fördjupar sina kunskaper om religiösa, etiska och existentiella frågor som en grund för ett eget ställningstagande,"
31,423,"e fördjupar sina kunskaper om kristendomen och de övriga stora världsreligionerna och om religiösa föreställningar från andra religioner i vår egen tid och i historisk tid samt om icke-religiösa livsåskådningar,"
31,424,"e förstår hur det svenska samhället har påverkats av Bibeln och kristen tro,"
31,425,"e fördjupar sin förståelse och respekt för andra människors ställningstaganden i religiösa och etiska frågor och tar avstånd från att människor utsätts för förtryck för sin religions eller livsåskådnings skull,"
31,426,"e inser värdet av grundläggande etiska principer och kan reflektera över religiösa eller andra livsåskådningsmässiga skäl för värden som sanning, rätt och människovärde."
31,427,"Ämnets uppbyggnad och karaktär Tro och livsåskådning I olika religioner är begreppet tro centralt. Det kommer till uttryck i andaktsformer, texter och symboler och i ställningstaganden i moraliska och etiska frågor."
31,428,"Kristendomen har haft och har stor betydelse såväl för enskilda människor som för det svenska samhället. Dess inflytande sträcker sig från kultur, värde- och normsystem, lagstiftning och rättssystem till samhällsmoral, sedvänjor och traditioner. Religionskunskapsämnet skall därför ge kunskaper om Bibeln, kyrkoåret och den kristna trons föreställningsvärld. Detta skall ge en grund för förståelse av hur svensk och västerländsk kultur och samhällsutveckling påverkats och påverkas av Bibeln och kristen tro."
32,429,"Bland annat som en följd av den ökande invandringen har många elever i dag en annan religiös bakgrund än den kristna. I böcker och massmedia möter eleverna olika trosuppfattningar. Även andra världsreligioner än kristendomen är på väg att bli en del av vår kultur, samtidigt som eleverna blir alltmer medvetna om hur religioner påverkar det världshistoriska skeendet och människor i andra kulturer. Det är därför väsentligt att såväl de stora världsreligionernas trosuppfattning, bärande begrepp och traditioner liksom de religlösa föreställningarna och traditionerna hos olika ursprungsfolk ingår i skolans undervisning i religionskunskap."
32,430,"Livstolkningar med agnostisk eller ateistisk innebörd som alternativ till de traditionella religionerna behöver eleverna också få bearbeta, diskutera och ta ställning till."
32,431,Etik
32,432,"Etiska frågor berör varje människa. I konkreta upplevelser möter eleverna frågor som har med gott och ont, rätt och orätt att göra. Diskussioner kring sådana situationer kan fördjupas med utgångspunkt i etiska regler från olika religioner, t.ex budorden, kärleksbudet och gyllene regeln, liksom från den klassiska humanismens tankar om att utveckla människans dygder. Genom att ta upp och låta eleverna reflektera över och diskutera etiska frågor ur ett tros- och livsåskådningsperspektiv bidrar undervisningen i religionskunskap till att ge eleverna en grund för etiska ställningstaganden."
32,433,Bearbetning
32,434,"I dagens svenska samhälle är valet av tro eller livsåskådning inte självklart. För att kunna göra sådana val behöver eleverna bearbeta trosfrågor och existentiella frågor. Att kunna betrakta tillvaron utifrån ett etiskt perspektiv ingår i en personlig, livslång process. Undervisningen måste därför ge stort utrymme åt elevernas egna reflektioner och frågor liksom åt olika religioners och livsåskådningars svar."
32,435,"Varje människa har en mer eller mindre uttalad strävan att finna sammanhang i samt tolka och tyda tillvaron. Detta kommer till uttryck i traditioner, riter, berättelser, legender och myter. Genom att följa kyrkoårets växlingar kan eleverna fördjupa kunskaperna om bakgrunden till religiösa helger och högtider. Bibeltexter, psalmer och sånger ger uttryck för kristen tro i olika tider. Studiet av kristendomens grundläggande begrepp kan tydliggöra varför skilda inställningar uppstått inom olika kristna kyrkor och samfund kring aktuella etiska frågor, samlevnadsfrågor och problem i det globala perspektivet. På liknande sätt kan andra religioners och livsåskådningars texter, sånger och högtider, etiska principer och traditioner bearbetas. Genom att möta och lära känna kyrkor och samfund i skolans närhet får eleverna en inblick i deras verksamhet, gudstjänster och andra sätt att uttrycka sin tro."
32,436,Den nordiska mytologin och samernas forna myter och traditioner hör till undervisningen i ett historiskt-nordiskt perspektiv.
32,437,"Undervisningen skall ge kunskaper om samlevnadsfrågor och därigenom främja jämställdhet mellan kvinnor och män. Frågor om äktenskap, sexualitet, trohet och föräldraskap skall belysas, liksom hur samlevnad påverkas av könsrollsmönster. Eleverna skall därvid få möjlighet att diskutera egna problem och reflektera kring samlevnadsfrågor."
32,438,"I ämnet religionskunskap ställs eleverna inför frågor som rör grundläggande mänskliga rättigheter och respekt för andra. Frågor om människosyn, kulturarv, kulturmöten och relationer mellan människor liksom olika religioners kvinnosyn skall behandlas i undervisningen. Eleverna behöver också öva sig i att formulera och pröva, kritiskt granska, argumentera, värdera och ta ställning."
33,439,Mål som eleverrta.skall ha uppnått i slutet av det femte skolåret
33,440,"Eleven skall e kunna samtala om och göra personliga reflektioner kring frågor om livsåskådning, tro och etik utifrån vardagliga situationer eller med hjälp av texter, bilder, sånger och viktiga verk ur barn- och ungdomslitteraturen,"
33,441,"e kunna återge några grundläggande bibliska berättelser, redogöra för kristna seder och bruk och några andra religioners berättelser, seder och traditioner och känna till vad de betyder för dem som brukar dem,"
33,442,e kunna samtala om vad religioner och livsåskådningar betyder för hur människor tänker kring frågor om livet och tillvaron.
33,443,Mål som clever jan ha uppnått 1 slutet av det Dy nde skolåret
33,444,"Eleven skall e kunna reflektera över och formulera sig kring för dem viktiga livsfrågor och religiösa och etiska frågor,"
33,445,"e ha kunskap om kristen tro och livsuppfattning med utgångspunkt i Bibeln,"
33,446,"e ha kunskaper om kristna traditioner som de visar sig i kyrkoår, högtider, gudstjänstliv och symboler,"
33,447,"e ha kännedom om de stora världsreligionernas tro och livsuppfattning och kunna urskilja karakteristiska drag i religiösa föreställningar och myter från olika religioner och tider,"
33,448,"e känna till grundtankarna i någon icke-religiös livsåskådning. tion, dels mot kunskaper i att avläsa, tolka och analysera bilduttryck i vår egen tid och i vår kulturs historia."
34,450,Att se och iaktta
34,451,"Eleven får i bildämnet möjlighet att öva sin förmåga att iaktta verkligheten med utgångspunkt från färg, form, storlek, linje, yta, avstånd, ljus och skugga etc. Härigenom lär sig eleverna att se och använda sina iakttagelser för att framställa egna bilder. De lär sig också att förstå andras bilduttryck och att se bilder som någons tanke om verkligheten. Eleverna utvecklar på detta sätt sin estetiska förmåga att uppleva och värdera och därmed också påverka utformningen av den miljö som finns runt omkring dem."
34,452,"Att framställa bilder Att teckna, måla och på andra sätt framställa bilder bygger på elevens mognad och förmåga att använda bildens generella uttryckssätt. Alla har en spontan förmåga att uttrycka sig genom olika slags bilder. I undervisningen utvecklas denna förmåga och resulterar i medvetna och nyanserade sätt att uttrycka sig. Till detta fogas kunskaper i att komponera bilder, beskära bilder och att använda olika bildutsnitt samt att arbeta med rörliga bilder. Att skapa bilder är en process i flera led som kan utveckla kunskaper och upplevelser samt ge förmåga till reflektion och känsla för kvalitet."
34,453,Att se och tolka bilder
34,454,"I undervisningen får eleverna förståelse för att bilder kan informera, underhålla, påverka eller ge en estetisk upplevelse. De får också kunskap om att bilder kan beskriva, berätta eller förklara och bära på mer eller mindre uttalade budskap."
34,455,"Vi möter bilder i alla sammanhang. Att tolka bilder är medvetna möten med bildens form, uttryck, innehåll och betydelse."
34,456,"Innehållet i reklam och massmedier påverkar våra tankar och värderingar, både på ett medvetet och ett omedvetet plan. Bland annat av detta skäl skall eleverna lära sig att tolka innehåll och bildspråkliga budskap och därmed få förutsättningar för att förstå och ifrågasätta bildens budskap när det behövs."
34,457,"Bildkonsten är en del av vårt kulturarv liksom miljögestaltning, arkitektur och formgivning. I undervisningen möter eleverna bildkonst och får grundläggande kunskaper i att tolka och förstå konstbilder från skilda tider och kulturer. De får kunskaper om kulturella skillnader i bild- och formspråk som kan ge nya insikter och öppna vägar till spännande möten med andra kulturer."
34,458,Att använda bilder
34,459,"I ämnet bild får eleverna kunskaper i och erfarenhet av att både presentera sina egna bilder, och använda bilder när de skall berätta, redovisa och presentera något i olika sammanhang i och utanför skolan."
34,460,"Den tekniska medieutvecklingen erbjuder stora möjligheter att kombinera språkliga uttryck. Bilder förekommer i dag ofta tillsammans med ord, tal, text, ljud och musik. Eleverna kan i bildundervisningen få insikt i teknikens möjligheter och få arbeta med integrerade språkliga uttryck i samverkan mellan bild, svenska, musik och andra ämnen. Exempel på detta är trycksaker med bild och text i en layout, videoproduktioner och bildspel."
35,461,SNITT SPNSKY CUT DYTONE
35,462,"Grundskolan skall förbereda eleverna för att leva och verka i samhället, den skall förmedla grundläggande demokratiska värden och ge eleverna förutsättningar att orientera sig i en komplex omvärld. För detta krävs att eleverna får kunskap om nutida samhällsförhållanden och samhällsfrågor och deras bakgrund samt vana vid att söka och värdera information. Samhällskunskapen skall bidra till detta."
35,463,"Ämnet skall ge eleverna så djupa och breda kunskaper att de kan reflektera över och självständigt ta ställning till såväl nationella som internationella samhällsförhållanden och samhällsfrågor och aktivt delta i samhällslivet. Därvid blir både de kunskaper som eleven utvecklar och processen på väg till kunskaperna av central betydelse. Att formulera frågor, att använda olika kunskapskällor, att sammanställa, att göra analyser och bedömningar blir viktiga delar av ämnet."
35,464,"Samhällskunskapsämnets uppgift är att levandegöra skilda samhälleliga verksamheter, att ge bilder av människor i verksamhet i skilda sociala sammanhang och i skilda delar av Sverige och i andra länder. Eleverna skall få kunskaper som går utöver det som snävt kan anses som nödvändigt för att enbart fungera i samhället."
35,465,Mål att sträva mot
35,466,"Skolan skall i sin undervisning i samhällskunskap sträva efter att eleven e vill omfatta och praktisera demokratins värdegrund och förstår hur olika ideologier och traditioner ger olika sätt att se på samhället,"
35,467,"e känner till och förstår hur det svenska samhället har vuxit fram och är organiserat, hur män, kvinnor och barn lever, bor och arbetar samt kan jämföra med andra länder,"
35,468,"e utvecklar goda färdigheter att använda olika kunskapskällor samt kunna sammanställa, bearbeta och kritiskt granska uppgifter och åsikter om samhället,"
35,469,"e reflekterar över internationella relationer och globala förhållanden såväl ur ekonomiska, sociala, politiska som kulturella aspekter,"
35,470,"e förstår orsakerna till internationella konflikter samt innebörd och konsekvenser av fredssträvanden och internationell samverkan på olika områden,"
35,471,"e får insikter om samspelet mellan samhälle och natur i ett utvecklingshistoriskt och samhälleligt perspektiv samt blir medveten om ekonomiska och politiska aspekter på miljöfrågor,"
35,472,"e får kunskaper om samhällsförhållanden, rättigheter och skyldigheter samt barns och ungdomars villkor i samhället,"
35,473,e utvecklar sin förmåga att argumentera och självständigt uttrycka ståndpunkter och därmed ges tilltro till den egna förmågan att som medborgare påverka samhällsutvecklingen.
35,474,Ämnets uppbyggnad och karaktär
35,475,"Skolämnet samhällskunskap hämtar begrepp och perspektiv från en rad kunskapsfält som behandlar olika aspekter av samhället, bl.a statsvetenskap, ekonomi, sociologi och juridik."
35,476,"Samhällskunskapsämnets centrala kunskapsområden är samhällsförhållanden och samhällsfrågor, dvs verksamheten i samhället samt uppgifter, problem och möjligheter både i ett nationellt och ett internationellt perspektiv. Ämnet kan studeras dels med utgångspunkt från människan i samhället, människans livsmönster, dels med utgångspunkt i det sätt samhället är uppbyggt på, samhällsorganisationen. Livsmönster och samhällsorganisation kan dock inte ses som skilda från varandra, de påverkar varandra ömsesidigt. Att parallellt studera livsmönster och samhällsorganisation ger dynamik och ökar förståelsen av samspelet mellan människa och samhälle."
36,477,Livsmönster och samhällsorganisation
